"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.714827875E0,-7.607256994E-3,-6.527355313E-2,8.098895848E-2
7.724845875E0,-1.944820397E-2,-6.470629573E-2,8.401350677E-2
7.734863875E0,-2.363755368E-2,-5.219751596E-2,8.165525645E-2
7.744881875E0,-1.771308668E-2,-3.619910777E-2,7.504316419E-2
7.754899875E0,-1.550530270E-2,-1.842212304E-2,6.524953246E-2
7.764917875E0,-7.523275446E-3,-5.099924747E-3,6.390410662E-2
7.774936875E0,2.894672332E-3,-4.070171155E-3,6.045380235E-2
7.784954875E0,1.011503395E-2,-1.744856127E-2,5.155964196E-2
7.794972875E0,2.324202098E-2,-2.937872335E-2,4.036531225E-2
7.804990875E0,3.237506747E-2,-3.964094818E-2,3.673489019E-2
7.815008875E0,3.377044573E-2,-4.470749944E-2,3.671704233E-2
7.825026875E0,1.666043699E-2,-5.427543819E-2,2.748332918E-2
7.835044875E0,-1.464600582E-2,-7.055994123E-2,1.958334632E-2
7.845062875E0,-4.149466380E-2,-8.141046017E-2,1.375501882E-2
7.855080875E0,-6.172770634E-2,-8.812021464E-2,9.050148539E-3
7.865098875E0,-6.603989750E-2,-8.941717446E-2,1.164539903E-2
7.875116875E0,-5.555251613E-2,-8.054523170E-2,1.737226546E-2
7.885134875E0,-4.056850821E-2,-6.702782214E-2,2.863876894E-2
7.895152875E0,-2.089914307E-2,-5.505364388E-2,3.729764372E-2
7.905171875E0,4.052014090E-3,-4.356423020E-2,4.243114963E-2
7.915189875E0,2.343760431E-2,-3.409966081E-2,4.184273630E-2
7.925207875E0,2.678067051E-2,-2.709102258E-2,4.978081957E-2
7.935225875E0,2.514307946E-2,-2.072794177E-2,5.075602233E-2
7.945243875E0,1.025174651E-2,-2.041368932E-2,4.982578009E-2
7.955261875E0,-8.135526441E-3,-2.040607110E-2,4.662535712E-2
7.965279875E0,-2.389984205E-2,-1.491569914E-2,4.845787957E-2
7.975297875E0,-3.680641204E-2,-1.897519082E-2,4.782418534E-2
7.985315875E0,-3.725035861E-2,-2.446183562E-2,4.731232673E-2
7.995333875E0,-2.910062671E-2,-2.920980752E-2,5.261263624E-2
8.005351875E0,-8.791627362E-3,-2.867930569E-2,5.054921657E-2
8.015369875E0,1.231592894E-2,-2.933923155E-2,2.774179727E-2
8.025388875E0,3.238657489E-2,-4.307182133E-2,-3.357265610E-3
8.035406875E0,2.470412105E-2,-6.216637790E-2,-2.585111000E-2
8.045424875E0,-6.792818196E-3,-6.982137263E-2,-3.807528690E-2
8.055442875E0,-4.271348938E-2,-6.216480955E-2,-3.778417036E-2
8.065460875E0,-6.334526092E-2,-2.920366265E-2,-3.850695118E-2
8.075478875E0,-6.140644848E-2,-7.986568846E-3,-4.614224657E-2
8.085496875E0,-5.721596256E-2,2.392834984E-3,-4.824135080E-2
8.095514875E0,-4.584473744E-2,9.695301764E-3,-3.127687797E-2
8.105532875E0,-2.349389344E-2,1.892368495E-2,2.839811845E-3
8.115550875E0,7.084507495E-3,2.452776581E-2,3.562514484E-2
8.125568875E0,2.989022061E-2,1.784056798E-2,5.732963979E-2
8.135586875E0,4.001581669E-2,-6.289909594E-3,6.972521544E-2
8.145604875E0,3.978358954E-2,-2.098629810E-2,6.701944768E-2
8.155623875E0,2.468222566E-2,-3.023941442E-2,4.720751569E-2
8.165641875E0,8.816177025E-3,-3.206074983E-2,2.276449278E-2
8.175659875E0,-3.519076388E-3,-2.788396925E-2,6.163528655E-3
8.185677875E0,-1.018470246E-2,-2.114963345E-2,1.517910510E-3
8.195695875E0,-9.811244905E-3,-4.064460751E-3,1.078226790E-2
8.205713875E0,2.558072563E-3,1.981947571E-4,1.478233561E-2
8.215731875E0,1.221871376E-2,-2.115464397E-2,5.233188625E-3
8.225749875E0,1.043892279E-2,-3.660204262E-2,-4.491876811E-3
8.235767875E0,2.747051418E-3,-3.034964204E-2,-5.453329068E-3
8.245785875E0,-5.359877367E-3,-1.483060233E-2,-7.085580379E-3
8.255803875E0,-1.280834246E-2,-1.970296726E-3,-1.996750571E-2
8.265821875E0,-2.331105061E-2,8.365431800E-3,-3.142628819E-2
8.275840875E0,-3.314923123E-2,1.422723103E-2,-2.421926893E-2
8.285858875E0,-3.583928943E-2,2.418718487E-2,-1.276314817E-2
8.295876875E0,-2.473832108E-2,2.287973091E-2,-1.325502712E-2
8.305894875E0,-3.443685360E-3,1.011226792E-2,-2.035927586E-2
8.315912875E0,1.576649584E-2,-4.402758088E-3,-2.567254752E-2
8.325930875E0,3.512394801E-2,-8.608422242E-3,-2.291298099E-2
8.335948875E0,3.561715037E-2,-1.479149703E-2,-1.882028021E-2
8.345966875E0,2.891637199E-2,-1.346417703E-2,-1.730973460E-2
8.355984875E0,1.646417379E-2,-4.042082932E-3,-2.278059721E-2
8.366002875E0,-7.074706722E-3,6.771682762E-3,-3.403484821E-2
8.376020875E0,-3.054712527E-2,1.437671855E-2,-4.014254734E-2
8.386038875E0,-5.429080501E-2,1.214392483E-2,-3.613928333E-2
8.396056875E0,-6.458913535E-2,3.687742166E-3,-2.807922289E-2
8.406075875E0,-6.211825088E-2,1.483444124E-3,-1.631124690E-2
8.416093875E0,-4.281979799E-2,4.129020497E-3,-7.974375039E-3
8.426111875E0,-2.375768684E-2,8.019899018E-3,-2.787869191E-3
8.436129875E0,1.705609029E-3,1.283011399E-2,4.072478507E-3
8.446147875E0,1.775141992E-2,1.830370910E-2,9.140740149E-3
8.456165875E0,2.829196863E-2,2.168524265E-2,7.776551414E-3
8.466183875E0,2.238321304E-2,1.442812849E-2,6.111809984E-3
8.476201875E0,-1.410778146E-3,7.137671113E-3,-1.078516012E-3
8.486219875E0,-3.654026985E-2,7.365372032E-3,-6.688198540E-3
8.496237875E0,-5.928665400E-2,1.058798563E-2,-1.444772072E-2
8.506255875E0,-6.128109619E-2,1.803285256E-2,-1.567037776E-2
8.516273875E0,-3.818525746E-2,2.399971336E-2,-2.484000660E-2
8.526292875E0,-4.864850082E-3,3.580683842E-2,-1.736477949E-2
8.536310875E0,2.920568734E-2,4.605155811E-2,1.021133037E-3
8.546328875E0,6.512054801E-2,4.528057203E-2,2.014875412E-2
8.556346875E0,8.614191413E-2,3.009723872E-2,2.774287574E-2
8.566364875E0,8.882664889E-2,1.702458039E-2,2.616788261E-2
8.576382875E0,7.958333194E-2,1.761665568E-2,2.417696081E-2
8.586400875E0,5.401112139E-2,2.987065911E-2,1.862000860E-2
8.596418875E0,2.647434920E-2,4.161606357E-2,1.606373116E-2
8.606436875E0,-6.654576398E-3,4.387282580E-2,1.349351555E-2
8.616454875E0,-3.941566125E-2,2.594343573E-2,4.795729183E-7
8.626472875E0,-5.417809635E-2,1.065782271E-3,-1.272090897E-2
8.636490875E0,-5.655064434E-2,-2.960230410E-2,-2.693379670E-2
8.646508875E0,-3.707148507E-2,-4.946096241E-2,-2.983397990E-2
8.656527875E0,-1.013526972E-2,-5.186614022E-2,-2.174662799E-2
8.666545875E0,1.924072765E-2,-4.722851142E-2,-9.195149876E-3
8.676563875E0,4.336515442E-2,-2.798071131E-2,-6.959560560E-4
8.686581875E0,5.532434583E-2,-2.379478421E-3,-4.378957674E-4
8.696599875E0,5.899829790E-2,1.966552436E-2,-5.870205350E-3
8.706617875E0,4.947723076E-2,4.132154956E-2,-1.051875297E-2
8.716635875E0,3.232463077E-2,5.039905384E-2,-7.853312418E-3
8.726653875E0,1.271923725E-2,4.683281481E-2,2.894939389E-3
8.736671875E0,-5.733297206E-3,2.953599766E-2,1.302012894E-2
8.746689875E0,-1.958493143E-2,-1.434434205E-3,1.599115133E-2
8.756707875E0,-1.949771866E-2,-3.457907587E-2,1.883338764E-2
8.766725875E0,-1.331625599E-2,-5.840025470E-2,2.151678875E-2
8.776744875E0,-2.155674389E-3,-6.090007350E-2,2.614554390E-2
8.786762875E0,1.600921527E-2,-4.464387149E-2,2.966597676E-2
8.796780875E0,2.194268070E-2,-2.260842174E-2,2.122495137E-2
8.806798875E0,1.846033148E-2,-5.225438159E-3,1.692181639E-2
8.816816875E0,7.869733498E-3,1.888105646E-2,1.061098184E-2
8.826834875E0,5.167956930E-3,2.935153991E-2,8.488989552E-4
8.836852875E0,1.033892855E-2,2.674258128E-2,-9.285144508E-3
8.846870875E0,2.004428580E-2,1.987375505E-2,-9.982360527E-3
8.856888875E0,2.816427313E-2,1.245695725E-2,-3.739273874E-3
8.866906875E0,2.363530174E-2,3.681308590E-3,5.993514322E-3
8.876924875E0,1.512302086E-2,-1.476661954E-2,6.366680842E-3
8.886942875E0,3.313499503E-3,-2.931520343E-2,3.726689145E-3
8.896960875E0,-1.359563554E-3,-3.169954196E-2,-6.931592710E-3
8.906979875E0,-2.556920750E-3,-2.873544395E-2,-1.963114366E-2
8.916997875E0,-4.278814420E-3,-1.886492223E-2,-3.087377362E-2
8.927015875E0,-6.697763223E-3,-4.765083082E-3,-3.625762090E-2
8.937033875E0,-1.064737141E-2,8.708640002E-3,-3.798589855E-2
8.947051875E0,-8.984760381E-3,2.173309773E-2,-4.389918223E-2
8.957069875E0,7.004069630E-3,3.729778156E-2,-5.682553351E-2
8.967087875E0,1.994250529E-2,4.734402150E-2,-7.011283934E-2
8.977106500E0,3.618035838E-2,4.268414155E-2,-7.185386121E-2
8.987124500E0,5.048499256E-2,4.454169795E-2,-6.911560148E-2
8.997142500E0,5.259216577E-2,4.888204485E-2,-6.451391429E-2
9.007160500E0,3.816875443E-2,5.166158825E-2,-6.107283756E-2
9.017178500E0,1.957217604E-2,4.963689297E-2,-5.713205785E-2
9.027197500E0,-5.138763227E-3,4.330283403E-2,-4.045241326E-2
9.037215500E0,-2.029091120E-2,3.250793740E-2,-2.964382991E-2
9.047233500E0,-2.122328244E-2,2.021425590E-2,-1.841274649E-2
9.057251500E0,-5.933275912E-3,1.791647822E-2,-8.638145402E-3
9.067269500E0,2.105892636E-2,1.435610000E-2,-4.854859784E-3
9.077287500E0,4.076188430E-2,1.854288951E-2,4.940370563E-3
9.087305500E0,4.716785252E-2,2.022147924E-2,1.670062356E-2
9.097323500E0,4.726656526E-2,2.090694383E-2,2.502048016E-2
9.107341500E0,4.260922596E-2,2.510115504E-2,2.930098027E-2
9.117359500E0,3.787708655E-2,2.874112315E-2,3.205840662E-2
9.127377500E0,3.050439246E-2,3.349752724E-2,3.324431181E-2
9.137395500E0,2.212126181E-2,2.896912768E-2,4.282344505E-2
9.147414500E0,1.162441168E-2,1.172143314E-2,5.355385318E-2
9.157432500E0,-4.252003855E-4,-3.015441354E-3,5.658011511E-2
9.167450500E0,-1.278466452E-2,-2.070202678E-2,4.567953199E-2
9.177468500E0,-3.054801747E-2,-3.659702092E-2,2.735434659E-2
9.187486500E0,-4.479939118E-2,-4.382669926E-2,2.678043582E-2
9.197504500E0,-5.107704923E-2,-4.555703700E-2,2.928979509E-2
9.207522500E0,-5.495567992E-2,-4.198573902E-2,3.174522892E-2
9.217540500E0,-4.026279971E-2,-3.343429789E-2,2.794087119E-2
9.227558500E0,-1.587783359E-2,-2.724564448E-2,2.120254189E-2
9.237576500E0,1.345850714E-2,-1.391587127E-2,3.376289969E-3
9.247594500E0,3.241808340E-2,3.536089323E-3,-9.087570012E-3
9.257612500E0,4.104923829E-2,1.245969813E-2,-8.953606710E-3
9.267631500E0,3.548509628E-2,-2.287556883E-3,-2.888257615E-3
9.277649500E0,1.299448218E-2,-2.914236858E-2,-3.230689908E-4
9.287667500E0,-8.686045185E-3,-4.467392713E-2,-4.653369077E-3
9.297685500E0,-2.374798432E-2,-4.016797990E-2,-1.567969285E-2
9.307703500E0,-2.367874235E-2,-3.234867379E-2,-2.802743949E-2
9.317721500E0,-1.944036409E-2,-1.584326476E-2,-3.129097074E-2
9.327739500E0,-9.216222912E-3,-3.676613327E-3,-1.801750809E-2
9.337757500E0,-2.632254036E-3,-2.720397897E-3,4.935543984E-4
9.347775500E0,-2.052483847E-3,-9.176166728E-3,6.445985287E-3
9.357793500E0,-3.104118165E-3,-1.959181763E-2,1.230749302E-3
9.367811500E0,-5.431454629E-3,-1.671187580E-2,-5.736346357E-3
9.377829500E0,-6.109587383E-3,2.114240080E-3,-1.514621731E-2
9.387848500E0,1.324094133E-3,1.615309343E-2,-1.384339947E-2
9.397866500E0,8.294269443E-3,2.630144916E-2,-8.371408097E-3
9.407884500E0,1.624273881E-2,2.244812064E-2,-2.942820545E-3
9.417902500E0,1.654342189E-2,9.845882654E-3,5.891682231E-4
9.427920500E0,1.580306143E-2,-1.256037503E-3,-4.860724788E-3
9.437938500E0,1.686289720E-2,-9.314638563E-3,-1.733546704E-2
9.447956500E0,1.568391733E-2,-1.100308262E-2,-2.877800353E-2
9.457974500E0,1.829278283E-2,-6.035528611E-3,-2.450177819E-2
9.467992500E0,2.543085255E-2,1.317358576E-2,-4.246573895E-3
9.478010500E0,3.158248961E-2,2.684705518E-2,4.882475827E-3
9.488028500E0,3.149753436E-2,3.457900882E-2,8.158163168E-3
9.498046500E0,2.854554728E-2,3.683123738E-2,1.268058829E-2
9.508065500E0,1.769716106E-2,2.596207708E-2,1.382015459E-2
9.518083500E0,1.357983518E-2,1.483829599E-2,9.080181830E-3
9.528101500E0,2.328439429E-2,1.509342808E-2,8.707072586E-3
9.538119500E0,3.748099506E-2,2.269954234E-2,5.082960241E-3
9.548137500E0,4.714028165E-2,2.070989832E-2,6.256882101E-3
9.558155500E0,3.794197738E-2,8.241402917E-3,1.097510010E-2
9.568173500E0,2.804833464E-2,-8.603623137E-3,1.422575396E-2
9.578191500E0,1.341467164E-2,-1.174508035E-2,1.574764028E-2
9.588209500E0,1.800625585E-3,-1.914813370E-2,1.292974968E-2
9.598227500E0,-1.030333433E-2,-1.660290547E-2,1.032321621E-2
9.608245500E0,-1.318034716E-2,-6.187281571E-3,1.631692611E-2
9.618263500E0,-1.328168809E-2,-9.011304006E-3,2.451238222E-2
9.628282500E0,-1.334880013E-2,-1.691396907E-2,2.681042254E-2
9.638300500E0,-5.305036437E-3,-1.675734483E-2,3.193085268E-2
9.648318500E0,1.056047902E-2,-1.818426698E-2,3.776184097E-2
9.658336500E0,1.714051515E-2,-1.648664474E-2,3.205152974E-2
9.668354500E0,2.116481774E-2,-9.031124413E-3,2.680590376E-2
9.678372500E0,2.218318544E-2,1.856558956E-3,1.820427738E-2
9.688390500E0,1.416680589E-2,3.392670304E-3,5.401928443E-3
9.698408500E0,2.453933004E-3,7.445700467E-4,1.563631580E-3
9.708426500E0,-1.001045946E-2,-1.267714426E-3,4.566878080E-3
9.718444500E0,-1.879884303E-2,-3.816921264E-3,8.759524673E-3
9.728462500E0,-2.736010775E-2,-1.549994200E-2,5.671589170E-3
9.738480500E0,-2.418773994E-2,-2.194441855E-2,5.026942585E-3
9.748499500E0,-1.721265353E-2,-1.956382021E-2,1.225635968E-2
9.758517500E0,-2.426735824E-3,-2.251063660E-2,1.694967970E-2
9.768535500E0,3.226356115E-3,-3.108495101E-2,1.528387330E-2
9.778553500E0,8.554968983E-3,-4.028435796E-2,2.192722633E-2
9.788571500E0,6.387954578E-3,-4.031098634E-2,2.748258039E-2
9.798589500E0,5.704345182E-3,-2.846699208E-2,1.934064738E-2
9.808607500E0,5.693959072E-3,-9.310075082E-3,2.197613008E-3
9.818625500E0,1.242350042E-2,1.310362108E-2,-1.690896973E-2
9.828643500E0,1.470130216E-2,3.131964058E-2,-3.146660700E-2
9.838661500E0,5.433985963E-3,2.827621251E-2,-2.240203694E-2
9.848679500E0,-1.148640830E-2,1.000639331E-2,-4.701071419E-3
9.858697500E0,-2.270118706E-2,-3.848091699E-3,1.677868422E-3
9.868716500E0,-1.992617361E-2,-1.724112779E-2,-2.280654153E-3
9.878734500E0,-1.083394326E-2,-2.806200087E-2,-9.494067170E-3
9.888752500E0,-3.867113730E-3,-1.787061617E-2,3.408149583E-3
9.898770500E0,3.934548702E-3,-6.762222853E-3,2.219437994E-2
9.908788500E0,4.009915981E-3,6.096735597E-4,3.431176394E-2
9.918806500E0,3.097072477E-3,1.231649891E-3,3.709201887E-2
9.928824500E0,1.149428543E-2,4.932911135E-3,3.001786582E-2
9.938842500E0,1.759258844E-2,9.980216622E-3,1.802194864E-2
9.948860500E0,1.804399490E-2,8.809491992E-3,7.303522900E-3
9.958878500E0,2.314659394E-2,1.253850479E-2,1.724791247E-3
9.968896500E0,2.439854480E-2,2.572115138E-2,-1.105678454E-2
9.978913500E0,2.674132772E-2,3.063495085E-2,-2.658381313E-2
9.988932500E0,1.359037217E-2,2.289047837E-2,-3.397914395E-2
9.998950500E0,9.741929360E-3,1.524457801E-2,-3.324691579E-2
1.000896850E1,-9.618471377E-4,1.778017357E-2,-3.061358258E-2
1.001898650E1,-6.560944952E-3,1.520684361E-2,-2.721856162E-2
1.002900450E1,-7.135388441E-3,1.501829177E-2,-2.735225111E-2
1.003902250E1,-6.874945946E-3,1.143872365E-2,-3.072918579E-2
1.004904050E1,1.838118304E-3,1.167388074E-2,-2.788892388E-2
1.005905850E1,7.761854678E-3,2.163934708E-2,-1.762139611E-2
1.006907650E1,2.293468267E-2,2.372939885E-2,-8.687823080E-3
1.007909450E1,3.533005714E-2,2.024511807E-2,6.935739657E-5
1.008911250E1,4.854758829E-2,1.381012239E-2,7.108092308E-3
1.009913050E1,5.843280628E-2,7.469704375E-3,6.902619731E-3
1.010914950E1,5.253976211E-2,3.109576181E-3,-2.150263870E-3
1.011916750E1,3.385049850E-2,3.661649302E-3,-7.882185280E-3
1.012918550E1,7.818096317E-3,4.817195237E-3,-3.364132717E-3
1.013920350E1,-2.611231431E-2,1.113900077E-2,5.552241579E-3
1.014922150E1,-4.477174953E-2,1.718091592E-2,1.744032465E-2
1.015923950E1,-5.058457702E-2,2.102766186E-2,3.285563737E-2
1.016925750E1,-3.958572075E-2,1.215081289E-2,3.702561557E-2
1.017927550E1,-2.118325420E-2,-9.137579240E-3,4.132703692E-2
1.018929350E1,-1.012737746E-3,-3.526212275E-2,4.054140300E-2
1.019931150E1,1.929362305E-2,-4.023945332E-2,3.612123802E-2
1.020932950E1,3.617300466E-2,-1.735890470E-2,1.858032867E-2
1.021934750E1,4.463413358E-2,9.657799266E-3,-3.635495901E-3
1.022936650E1,3.740924224E-2,3.614373505E-2,-1.443274971E-2
1.023938450E1,1.267369743E-2,4.611642286E-2,-1.609819382E-2
1.024940250E1,-1.736995578E-2,3.858713433E-2,-1.687104255E-2
1.025942050E1,-3.087460250E-2,1.789319143E-2,-2.585829608E-2
1.026943850E1,-2.715869434E-2,-5.627049133E-3,-3.417135403E-2
1.027945650E1,-9.159613401E-3,-1.704876497E-2,-4.222484678E-2
1.028947450E1,4.775376525E-3,-1.842215657E-2,-3.742156923E-2
1.029949250E1,1.475990564E-2,-1.277483627E-2,-2.164855227E-2
1.030951050E1,1.413219981E-2,-6.985923275E-3,-1.218101569E-2
1.031952850E1,1.458254922E-2,3.079334274E-3,-5.128860474E-3
1.032954650E1,8.454616182E-3,5.317188799E-3,-1.609997125E-4
1.033956550E1,4.006023053E-3,5.104963668E-3,2.818513196E-3
1.034958350E1,1.357982121E-2,1.929668337E-2,1.161573362E-2
1.035960150E1,2.007381432E-2,3.070141003E-2,1.899337769E-2
1.036961950E1,1.913744584E-2,3.164257109E-2,2.796929516E-2
1.037963750E1,1.075278316E-2,1.598767005E-2,2.976771444E-2
1.038965550E1,2.454906236E-3,-4.000419285E-3,3.338268772E-2
1.039967350E1,-4.234049004E-3,-1.261356752E-2,1.728058793E-2
1.040969150E1,-7.990703918E-3,-1.498990692E-2,9.061273187E-3
1.041970950E1,-1.754788868E-2,-1.629284956E-2,2.890158445E-3
1.042972750E1,-2.294824645E-2,-1.456791908E-2,-3.210877068E-3
1.043974550E1,-3.229713440E-2,-1.826571114E-2,-3.203531262E-3
1.044976350E1,-4.580841586E-2,-8.043700829E-3,-1.892923005E-2
1.045978250E1,-8.506518602E-2,1.820008457E-2,-2.707528882E-2
1.046980050E1,-1.105489805E-1,3.538359702E-2,-3.015896305E-2
1.047981850E1,-1.123722717E-1,3.585893661E-2,-4.136487097E-2
1.048983650E1,-7.903375477E-2,2.459669486E-2,-4.433029890E-2
1.049985450E1,-2.826926671E-2,3.486928716E-2,-3.489811346E-2
1.050987250E1,2.642487176E-2,4.006005451E-2,-1.170384698E-2
1.051989050E1,5.991323665E-2,2.998119220E-2,6.557531189E-3
1.052990850E1,7.132913917E-2,1.090443600E-2,1.936467178E-2
1.053992650E1,6.639467180E-2,2.315084450E-3,1.432060730E-2
1.054994450E1,5.294677243E-2,-4.744156729E-3,-6.182536948E-3
1.055996250E1,2.969598770E-2,4.940884188E-3,-2.290359512E-2
1.056998150E1,6.332342979E-3,1.624866575E-2,-2.596942708E-2
1.057999950E1,-2.064662613E-2,3.034298681E-2,-2.348391712E-2
1.059001750E1,-3.311954066E-2,3.088866733E-2,-2.572789602E-2
1.060003550E1,-3.940682486E-2,1.792782545E-2,-2.929878794E-2
1.061005350E1,-3.210310265E-2,3.855681047E-3,-2.193674631E-2
1.062007150E1,-1.650348864E-2,-4.992558621E-3,-1.173524652E-2
1.063008950E1,-2.448902524E-4,-6.647979841E-3,-4.338050727E-3
1.064010750E1,1.055558398E-2,2.711818554E-3,9.790434502E-3
1.065012550E1,2.047426067E-2,1.693070307E-2,2.749486268E-2
1.066014350E1,2.900475822E-2,3.641757742E-2,2.922522835E-2
1.067016150E1,3.139734268E-2,3.938993067E-2,3.080980852E-2
1.068017950E1,3.257989138E-2,3.287721798E-2,2.865761146E-2
1.069019850E1,1.713249274E-2,2.252071723E-2,2.242634818E-2
1.070021650E1,-6.971453782E-3,7.285916246E-3,2.474689670E-2
1.071023450E1,-3.307202831E-2,-4.205357283E-3,3.435957432E-2
1.072025250E1,-4.921418056E-2,-1.251849812E-2,3.190518171E-2
1.073027050E1,-3.953385726E-2,-7.724009454E-3,1.509770565E-2
1.074028850E1,-1.243317127E-2,-1.495371573E-3,1.847271109E-3
1.075030650E1,9.170390666E-3,5.090359598E-3,2.306399867E-3
1.076032450E1,2.494048327E-2,9.417532943E-3,1.257659495E-2
1.077034250E1,3.466395289E-2,1.228549238E-2,1.669171080E-2
1.078036050E1,3.756926954E-2,1.166852750E-2,1.561544370E-2
1.079037850E1,2.758587338E-2,1.065759175E-2,8.549011312E-3
1.080039750E1,1.364032365E-2,4.567242227E-3,6.634321995E-3
1.081041550E1,-9.676479967E-4,-5.954108201E-3,5.495554302E-3
1.082043350E1,-7.055469323E-3,-1.349871792E-2,4.353363067E-3
1.083045150E1,-4.683125298E-3,-1.262786426E-2,-1.006818749E-2
1.084046950E1,8.085641311E-4,-1.189923566E-2,-2.450123429E-2
1.085048750E1,4.779870156E-3,-1.583538763E-2,-3.042277321E-2
1.086050550E1,-1.960009569E-3,-2.327628806E-2,-1.976397075E-2
1.087052350E1,-1.018012222E-2,-2.895468101E-2,-1.725048758E-3
1.088054150E1,-1.578364521E-2,-2.482496016E-2,1.225520205E-2
1.089055950E1,-3.824721090E-3,-2.123608440E-2,1.067568175E-2
1.090057750E1,1.121275965E-2,-1.546349190E-2,1.784582157E-3
1.091059550E1,2.249577455E-2,-7.776809856E-3,-2.673283219E-3
1.092061450E1,1.949348673E-2,-4.141644109E-3,-1.181282103E-3
1.093063250E1,2.101180376E-3,-1.505381428E-3,5.659047049E-3
1.094065050E1,-1.328812353E-2,2.978714183E-3,9.416162036E-3
1.095066850E1,-2.143952623E-2,8.676813915E-3,4.347100854E-3
1.096068650E1,-2.389012463E-2,5.384146236E-3,-7.163787726E-3
1.097070450E1,-2.633703686E-2,1.805964857E-4,-1.282407064E-2
1.098072217E1,-2.668646723E-2,-4.006242380E-4,-1.363515202E-2
1.099074017E1,-1.965785213E-2,-5.268584937E-4,-1.826266199E-2
1.100075817E1,-6.334159523E-3,1.149158925E-5,-2.905348502E-2
1.101077617E1,-4.096914490E-4,-9.476859123E-5,-3.468287736E-2
1.102079417E1,-3.724494250E-3,6.612360477E-3,-3.438541293E-2
1.103081317E1,-1.798199303E-2,9.140500799E-3,-3.563256934E-2
1.104083117E1,-3.759161383E-2,7.282369770E-3,-3.757588938E-2
1.105084917E1,-5.179052427E-2,1.482272521E-3,-3.784354031E-2
1.106086717E1,-5.873073265E-2,3.255564719E-3,-3.226671740E-2
1.107088517E1,-5.102753639E-2,5.979978479E-3,-1.918953285E-2
1.108090317E1,-3.785429150E-2,8.825902827E-3,-2.657713369E-3
1.109092117E1,-1.223947667E-2,8.390475996E-3,1.560198516E-2
1.110093917E1,1.122288965E-2,5.445891060E-3,2.920885570E-2
1.111095717E1,3.419078887E-2,-1.540113240E-3,4.101784527E-2
1.112097517E1,3.879947215E-2,-3.188587725E-4,5.039245263E-2
1.113099317E1,3.077084012E-2,7.883676328E-3,5.487881601E-2
1.114101117E1,1.625602134E-2,1.316917595E-2,4.708014801E-2
1.115103017E1,-8.575025946E-3,1.273934264E-2,3.782939166E-2
1.116104817E1,-2.919598296E-2,2.906275913E-3,3.519289941E-2
1.117106617E1,-4.004570097E-2,-5.499992054E-3,2.935365029E-2
1.118108417E1,-3.872272372E-2,-1.709345914E-2,2.015081234E-2
1.119110217E1,-2.893614210E-2,-3.127346188E-2,2.160360571E-3
1.120112017E1,-1.587898657E-2,-4.235707968E-2,-6.974152289E-3
1.121113817E1,-8.279656991E-3,-4.721495509E-2,-1.270474214E-2
1.122115617E1,-6.255504675E-3,-3.353471309E-2,-1.439345907E-2
1.123117417E1,-6.796126254E-3,-1.167708635E-2,-2.227828093E-2
1.124119217E1,-1.720889285E-2,1.193081029E-3,-2.149708942E-2
1.125121017E1,-2.277090400E-2,8.612914942E-3,-2.135301195E-2
1.126122917E1,-2.419820428E-2,5.045630038E-3,-2.208571509E-2
1.127124717E1,-1.402572729E-2,-1.696961001E-3,-2.613851242E-2
1.128126517E1,1.291056816E-2,-1.622363925E-4,-3.173227236E-2
1.129128317E1,3.479855880E-2,1.690524630E-3,-3.326625749E-2
1.130130117E1,4.724294320E-2,4.122300074E-3,-2.408046462E-2
1.131131917E1,3.795436770E-2,8.792951703E-3,-5.356313195E-3
1.132133717E1,1.695584320E-2,1.733219251E-3,1.899058372E-2
1.133135517E1,-7.541511208E-3,-5.633084103E-3,2.855212986E-2
1.134137317E1,-1.792106591E-2,-7.778373547E-3,2.465300448E-2
1.135139117E1,-1.141629368E-2,-5.800710060E-3,2.038635314E-2
1.136140917E1,-5.682624411E-3,4.546849057E-3,2.603650838E-2
1.137142817E1,-2.139022574E-3,8.678477257E-3,5.579733476E-2
1.138144617E1,7.708746940E-3,1.462699566E-2,8.165452629E-2
1.139146417E1,2.615753002E-2,2.236081660E-2,8.952070028E-2
1.140148217E1,5.029381439E-2,2.404613979E-2,6.758730859E-2
1.141150017E1,5.866546184E-2,3.281087428E-2,2.798850089E-2
1.142151817E1,5.736016482E-2,5.131378770E-2,8.390014060E-3
1.143153617E1,5.208257586E-2,4.899443686E-2,1.862606499E-3
1.144155417E1,5.127540976E-2,2.573887631E-2,-7.940236479E-3
1.145157217E1,4.457729310E-2,-2.187830396E-3,-1.575102098E-2
1.146159017E1,3.378270194E-2,-2.039266750E-2,-1.375498250E-2
1.147160817E1,1.798935793E-2,-3.600252047E-2,-1.255602669E-2
1.148162617E1,1.347587910E-3,-4.249842465E-2,-2.128253691E-2
1.149164517E1,-2.046877053E-3,-3.763629124E-2,-3.518396989E-2
1.150166317E1,-1.512598479E-3,-2.409201488E-2,-4.382136837E-2
1.151168117E1,-2.715015784E-3,-1.097807754E-2,-4.207460210E-2
1.152169917E1,-2.275502076E-3,-1.147339027E-2,-3.512549400E-2
1.153171717E1,-1.340998802E-3,-1.475813333E-2,-2.780339681E-2
1.154173517E1,3.791062627E-3,-1.064050663E-2,-2.323581651E-2
