"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.647074367E1,-5.605842590E-1,3.952380981E0,8.922196198E0
2.648076067E1,-5.673202515E-1,3.943249969E0,8.965156860E0
2.649077867E1,-5.677693176E-1,3.941902771E0,9.049730988E0
2.650079667E1,-5.806425476E-1,3.921395416E0,9.148076477E0
2.651081367E1,-5.767506409E-1,3.894451447E0,9.220376129E0
2.652083167E1,-5.662724304E-1,3.878584442E0,9.241332550E0
2.653084967E1,-5.511538696E-1,3.849095764E0,9.220974884E0
2.654086767E1,-5.438191223E-1,3.816014557E0,9.154962158E0
2.655088467E1,-5.471122742E-1,3.838767242E0,9.069190521E0
2.656090267E1,-5.282514954E-1,3.900438995E0,8.964558105E0
2.657092067E1,-4.965174866E-1,3.951632538E0,8.852441254E0
2.658093767E1,-4.760101318E-1,3.973337402E0,8.793463898E0
2.659095567E1,-4.818479919E-1,3.973487091E0,8.810229034E0
2.660097367E1,-5.050497437E-1,3.959266663E0,8.926237793E0
2.661099067E1,-5.638774109E-1,3.941304016E0,9.085805969E0
2.662100867E1,-5.834866333E-1,3.919000397E0,9.123826904E0
2.663102667E1,-6.390211487E-1,3.888613586E0,9.097631378E0
2.664104467E1,-6.767427063E-1,3.920347595E0,9.039851532E0
2.665106167E1,-6.947053528E-1,3.943249969E0,8.985514526E0
2.666107967E1,-6.960525513E-1,3.965104523E0,8.911568298E0
2.667109767E1,-7.032376099E-1,3.979624329E0,8.922944641E0
2.668111467E1,-7.159611511E-1,3.978426819E0,8.942553864E0
2.669113267E1,-7.026388550E-1,3.990850983E0,8.944649506E0
2.670115067E1,-6.761439514E-1,4.003424835E0,8.915609894E0
2.671116767E1,-6.509962463E-1,3.990102539E0,8.835376740E0
2.672118567E1,-6.204597473E-1,3.987258453E0,8.794062653E0
2.673120367E1,-6.198609924E-1,4.002826080E0,8.806786194E0
2.674122067E1,-6.173162842E-1,3.964954834E0,8.862021332E0
2.675123867E1,-6.346801758E-1,3.947740631E0,8.947643280E0
2.676125667E1,-6.837780762E-1,3.907624054E0,9.042695618E0
2.677127467E1,-6.716532898E-1,3.889362030E0,9.099427643E0
2.678129167E1,-6.774911499E-1,3.871399384E0,9.129215698E0
2.679130967E1,-6.144721985E-1,3.868854675E0,9.068741455E0
2.680132767E1,-5.273533630E-1,3.902085571E0,8.971892853E0
2.681134467E1,-5.057981873E-1,3.936663666E0,8.853638763E0
2.682136267E1,-4.936734009E-1,3.926035767E0,8.778944092E0
2.683138067E1,-5.090913391E-1,3.887416077E0,8.834927673E0
2.684139767E1,-5.028044128E-1,3.895648956E0,8.942254486E0
2.685141567E1,-5.063969421E-1,3.914210358E0,9.043444061E0
2.686143367E1,-5.319937134E-1,3.910468140E0,9.077423401E0
2.687145167E1,-5.499563599E-1,3.907174988E0,9.060508575E0
2.688146867E1,-5.569917297E-1,3.906276855E0,9.016200714E0
2.689148667E1,-5.806425476E-1,3.924239502E0,8.970395966E0
2.690150467E1,-5.908213806E-1,3.922592926E0,8.969647522E0
2.691152167E1,-5.530998230E-1,3.909570007E0,8.989406433E0
2.692153967E1,-5.453160095E-1,3.894750824E0,9.032516785E0
2.693155767E1,-5.307962036E-1,3.888613586E0,9.028175812E0
2.694157467E1,-5.260061646E-1,3.902983704E0,9.010512543E0
2.695159267E1,-5.530998230E-1,3.925287323E0,9.014404449E0
2.696161067E1,-5.774990845E-1,3.935466156E0,9.025331726E0
2.697162867E1,-5.984555054E-1,3.976031799E0,9.028475189E0
2.698164567E1,-5.971083069E-1,3.986959076E0,9.007219391E0
2.699166367E1,-5.703140259E-1,3.982019348E0,8.970545654E0
2.700168167E1,-5.471122742E-1,3.978426819E0,8.932824097E0
2.701169867E1,-5.418731689E-1,3.997137909E0,8.920549622E0
2.702171667E1,-5.441184998E-1,3.983815613E0,8.950487366E0
2.703173467E1,-5.777984619E-1,3.974085846E0,8.978329468E0
2.704175167E1,-5.939648438E-1,3.980821838E0,8.987460480E0
2.705176967E1,-5.602848816E-1,3.970193939E0,8.991951141E0
2.706178767E1,-5.647755432E-1,3.990252228E0,8.937913513E0
2.707180567E1,-5.474116516E-1,3.985312500E0,8.872798920E0
2.708182267E1,-5.400769043E-1,3.949686584E0,8.819210358E0
2.709184067E1,-5.620811462E-1,3.949387207E0,8.815617828E0
