"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.450114250E0,-1.821799949E-2,-2.067967877E-2,1.394666173E-2
7.460136250E0,-1.338616945E-2,-3.039922565E-2,8.647481911E-3
7.470158250E0,-1.922592870E-3,-4.798567295E-2,7.001914550E-3
7.480180250E0,-6.539188907E-4,-6.216719747E-2,3.286293475E-3
7.490202250E0,-8.415701799E-3,-7.336791605E-2,-2.131001384E-4
7.500224250E0,-2.116533928E-2,-6.747449934E-2,-3.131296253E-3
7.510246250E0,-3.198336437E-2,-5.112375692E-2,-1.885469537E-3
7.520268250E0,-3.448808566E-2,-2.302809060E-2,7.261519320E-3
7.530290250E0,-2.152701467E-2,-2.353704534E-3,9.288984351E-3
7.540311875E0,-1.109092776E-2,1.143255271E-3,1.037200261E-2
7.550333875E0,5.177910207E-4,-8.376747370E-3,7.378609851E-3
7.560355875E0,-3.257599310E-4,-2.385317534E-2,3.843144048E-3
7.570377875E0,-6.484053563E-3,-4.035918415E-2,5.373620661E-4
7.580399875E0,-1.323004998E-2,-4.307461902E-2,-4.774863832E-3
7.590421875E0,-1.647990569E-2,-4.672394693E-2,-9.563227184E-3
7.600444875E0,-1.374050137E-2,-4.403381050E-2,-9.633650072E-3
7.610466875E0,-6.934260484E-3,-3.075822070E-2,-5.139831454E-3
7.620488875E0,2.386326902E-3,-2.232379839E-2,-1.595451380E-3
7.630510875E0,3.356782952E-3,-1.538146939E-2,2.999300370E-3
7.640532875E0,2.214342821E-3,-6.439981516E-3,7.086698897E-3
7.650554875E0,-7.534837350E-4,-6.714819930E-3,1.073522959E-2
7.660576875E0,4.386664368E-3,-1.030331571E-2,7.487334311E-3
7.670598875E0,6.947293878E-3,-1.397022232E-2,4.986892454E-3
7.680620875E0,9.749644436E-3,-2.543136477E-2,4.361527972E-3
7.690642875E0,7.808200084E-3,-2.608410642E-2,7.184745278E-3
7.700664875E0,1.833481528E-2,-2.029111981E-2,1.500938833E-2
7.710686875E0,1.744665205E-2,-1.315944176E-2,1.339284983E-2
7.720708875E0,2.583456784E-2,-2.636875957E-3,1.084731519E-2
7.730730875E0,3.118113056E-2,6.128385663E-3,8.214780129E-3
7.740752875E0,4.077790678E-2,1.809617504E-2,2.243324649E-3
7.750774875E0,5.857474357E-2,3.347326815E-2,-4.334150348E-3
7.760796875E0,7.614030689E-2,4.105810449E-2,-4.347168840E-3
7.770818875E0,1.174398139E-1,8.665435016E-2,-9.939807467E-3
7.780840875E0,1.703470200E-1,1.258344352E-1,-1.395080518E-2
7.790862875E0,2.071553618E-1,1.279902607E-1,-6.391422357E-3
7.800884875E0,2.234568149E-1,1.199405491E-1,4.313610960E-3
7.810906875E0,1.938512474E-1,5.928519368E-2,7.852419280E-3
7.820928875E0,1.393206865E-1,1.593844593E-2,9.715813212E-3
7.830950875E0,8.196072280E-2,-3.491179552E-3,1.960705966E-2
7.840972875E0,4.171567783E-2,-4.746145010E-2,2.218708768E-2
7.850994875E0,8.545476012E-3,-6.393416971E-2,2.149679698E-2
7.861016875E0,-1.299884915E-2,-7.290145010E-2,2.128877118E-2
7.871038875E0,-2.947795577E-2,-8.467794955E-2,1.639947295E-2
7.881060875E0,-4.325521365E-2,-8.586564660E-2,8.831985295E-3
7.891082875E0,-4.509092867E-2,-7.261534780E-2,6.765904836E-3
7.901104875E0,-4.360682517E-2,-5.463136733E-2,1.436502556E-3
7.911126875E0,-3.429934382E-2,-5.423162505E-2,1.390163554E-3
7.921148875E0,-3.066348284E-2,-5.658335239E-2,1.518753474E-3
7.931170875E0,-2.664610557E-2,-5.395054817E-2,4.963019863E-3
7.941192875E0,-2.180447802E-2,-4.326834530E-2,1.278536394E-3
7.951214875E0,-1.174784824E-2,-2.092708461E-2,2.781091956E-3
7.961236875E0,-6.953875418E-4,-4.460685886E-3,7.993052714E-3
7.971258875E0,3.549424931E-3,8.189062588E-3,8.523021825E-3
7.981280875E0,3.865694162E-3,1.130564790E-2,8.705751970E-3
7.991302875E0,3.813229734E-3,5.153184757E-4,5.500370637E-3
8.001324875E0,1.862141362E-4,-9.316197596E-3,-2.009190619E-3
8.011346875E0,-6.028272212E-3,-1.303476933E-2,-6.888634525E-3
8.021368875E0,-1.120342407E-2,-1.254151203E-2,-9.054912254E-3
8.031390875E0,-1.295951288E-2,-5.371483508E-3,-6.965129636E-3
8.041412875E0,-2.180959471E-2,-1.725085080E-3,3.549728135E-4
8.051434875E0,-2.420537360E-2,3.450502641E-3,3.352360567E-3
8.061457875E0,-2.110330574E-2,3.585144877E-3,9.924680926E-3
8.071479875E0,-1.446297951E-2,5.675726570E-3,1.252019778E-2
8.081501875E0,-2.591158729E-3,-2.393005416E-3,1.421752479E-2
8.091523875E0,4.011083860E-3,-1.724811830E-2,1.548758708E-2
8.101545875E0,6.064320449E-3,-1.940866560E-2,1.731479727E-2
8.111567875E0,4.189721309E-3,-2.072959393E-2,2.034733817E-2
8.121589875E0,-7.072593085E-3,-1.866332442E-2,2.151498757E-2
8.131611875E0,-1.357709803E-2,-1.344033238E-2,2.121671289E-2
8.141633875E0,-2.126686089E-2,-9.282223880E-3,2.204571478E-2
8.151655875E0,-2.253079787E-2,-1.969981939E-3,1.880358346E-2
8.161677875E0,-1.291267760E-2,6.094451994E-3,1.388361864E-2
8.171699875E0,-3.755132668E-3,1.483388245E-2,8.428665809E-3
8.181721875E0,8.039114997E-3,-4.502292722E-4,3.456756473E-3
8.191743875E0,1.264984533E-2,4.922626540E-4,6.657637423E-4
8.201765875E0,2.264621109E-2,1.316297613E-2,-5.027161678E-4
8.211787875E0,2.124352381E-2,3.712636605E-2,-6.435973337E-4
8.221809875E0,1.945345290E-2,4.530771077E-2,-6.732154870E-4
8.231831875E0,9.565670043E-3,3.759093583E-2,1.675958862E-3
8.241853875E0,3.181723005E-4,2.147154324E-2,7.969803177E-3
8.251875875E0,-9.345107712E-3,6.054108962E-4,7.444627583E-3
8.261897875E0,-1.442187279E-2,-7.402296178E-3,8.368648589E-3
8.271919875E0,-9.979453869E-3,-4.890136421E-3,6.442650687E-3
8.281941875E0,-1.080409996E-2,-5.631828681E-3,1.301289536E-3
8.291963875E0,-9.346019477E-3,6.407145411E-4,1.695703715E-3
8.301985875E0,-1.324190199E-2,8.938518353E-3,2.455482958E-3
8.312007875E0,-1.534260251E-2,8.322262205E-3,7.967427373E-3
8.322029875E0,-5.961617921E-3,7.887101732E-3,9.102466516E-3
8.332051875E0,1.171126612E-3,6.031145342E-3,1.321944781E-2
8.342073875E0,1.436741371E-2,-6.832533982E-3,1.326044276E-2
8.352095875E0,1.678476483E-2,-9.416067041E-3,1.180049777E-2
8.362117875E0,1.668166183E-2,8.943248540E-4,1.071012113E-2
8.372139875E0,9.620023891E-3,-1.671369746E-2,1.499141939E-2
8.382161875E0,1.841965714E-4,-3.471012414E-2,1.345707569E-2
8.392183875E0,-2.790820552E-3,-3.602305800E-2,3.472352866E-3
8.402205875E0,-3.080514725E-3,-3.925089166E-2,-2.113473020E-4
8.412227875E0,3.064995864E-3,-4.884998873E-2,-6.757663563E-3
8.422249875E0,5.665687378E-3,-5.841115117E-2,-1.082168613E-2
8.432271875E0,1.391846105E-3,-6.850560009E-2,-1.524093561E-2
8.442293875E0,-1.193775795E-2,-7.784777135E-2,-1.717549376E-2
8.452315875E0,-2.374834567E-2,-7.764404267E-2,-1.776937954E-2
8.462337875E0,-4.157140851E-2,-6.997254491E-2,-1.546559110E-2
8.472359875E0,-5.926039070E-2,-7.082981616E-2,-1.385704242E-2
8.482382875E0,-7.453320175E-2,-5.618999898E-2,-1.153073553E-2
8.492404875E0,-7.424291223E-2,-3.532066941E-2,-5.729571916E-3
8.502426875E0,-5.973810703E-2,-2.254145592E-2,1.216696342E-3
8.512448875E0,-3.657872230E-2,-6.142241880E-3,3.029243788E-3
8.522470875E0,-1.752314344E-2,5.466744304E-3,2.440548036E-3
8.532492875E0,-5.059015937E-3,2.728216350E-3,4.916468170E-4
8.542515250E0,-1.388114993E-3,-4.308121279E-3,7.893882575E-4
8.552537250E0,1.616996014E-3,-1.779170521E-2,1.788606169E-3
8.562559250E0,-6.219848990E-3,-3.237753734E-2,-2.714185975E-3
8.572581250E0,-1.042711083E-2,-3.100308031E-2,-3.587969113E-3
8.582603250E0,-1.245421357E-2,-2.587200329E-2,4.286670010E-4
8.592625250E0,-1.068560872E-2,-1.597782783E-2,5.216497928E-3
8.602647250E0,1.164121903E-3,-2.591981553E-3,5.758971907E-3
8.612669250E0,1.571403630E-2,2.842199057E-3,8.601629175E-3
8.622691250E0,2.684245631E-2,7.217908278E-4,4.942853935E-3
8.632713250E0,2.577479556E-2,-2.477730624E-3,6.864324678E-3
8.642735250E0,2.123455703E-2,-3.882891033E-3,6.017807405E-3
8.652757250E0,9.795215912E-3,2.262086608E-3,1.170951501E-2
8.662779250E0,-3.543355502E-3,1.824504882E-2,1.803253405E-2
8.672801250E0,1.776131830E-4,2.717196383E-2,2.247175761E-2
8.682823250E0,1.263571251E-2,6.352928467E-3,2.169311233E-2
8.692845250E0,2.131601982E-2,-1.184338517E-2,2.300232276E-2
8.702867250E0,2.515464276E-2,-3.447959200E-3,1.703233458E-2
8.712889250E0,3.245889768E-2,-4.860233516E-3,1.276169065E-2
8.722911250E0,3.085030429E-2,1.765940338E-3,1.521411259E-2
8.732933250E0,2.675808966E-2,2.391838096E-2,1.669882424E-2
8.742955250E0,2.411545813E-2,3.488569334E-2,2.360431291E-2
8.752977250E0,2.393675968E-2,3.731556237E-2,3.043159284E-2
8.762999250E0,2.527047135E-2,3.623192012E-2,3.639201447E-2
8.773021250E0,2.317110077E-2,2.926748991E-2,3.144253045E-2
8.783043250E0,2.073223516E-2,2.212268673E-2,3.164064884E-2
8.793065250E0,1.609327644E-2,1.912955940E-2,3.071307018E-2
8.803087250E0,6.713313982E-3,1.856093854E-2,2.703329548E-2
8.813109250E0,-2.542768838E-3,1.618486643E-2,2.491980977E-2
8.823131250E0,-2.880074084E-3,1.626833528E-2,2.346116491E-2
8.833153250E0,2.668622183E-3,3.006004542E-2,2.290163562E-2
8.843176250E0,5.439052358E-3,3.327402472E-2,2.459382825E-2
8.853198250E0,6.307775155E-3,3.245696798E-2,2.038629912E-2
8.863219250E0,1.259869430E-2,3.258746490E-2,2.081799880E-2
8.873242250E0,1.390763838E-2,3.325271979E-2,2.058869973E-2
8.883264250E0,7.812802680E-3,2.960959263E-2,1.007442456E-2
8.893286250E0,5.995461717E-3,2.977178060E-2,4.515076056E-3
8.903308250E0,6.823228206E-3,3.442690894E-2,7.298324257E-3
8.913330250E0,1.013646740E-2,4.767214134E-2,8.905808441E-3
8.923352250E0,1.187353395E-2,4.682114348E-2,1.059296262E-2
8.933374250E0,1.105567720E-2,3.553386778E-2,8.633941412E-3
8.943396250E0,6.440494210E-3,1.992169768E-2,4.780231044E-3
8.953418250E0,-1.085647009E-2,2.375194803E-3,4.832650302E-5
8.963440250E0,-1.561744791E-2,-8.196526207E-3,-2.705473686E-3
8.973462250E0,-2.196056582E-2,-9.667656384E-3,-5.854395218E-3
8.983484250E0,-2.324880287E-2,-9.259087965E-4,-7.237242535E-3
8.993506250E0,-2.074063942E-2,7.370105013E-3,-3.753294703E-3
9.003528250E0,-1.257365756E-2,2.366785146E-2,-2.447417704E-3
9.013550250E0,-1.522604609E-3,2.468811162E-2,-2.054335084E-3
9.023572250E0,1.992006321E-3,1.726778224E-2,-1.195125282E-3
9.033594250E0,2.961130580E-3,6.458011456E-3,-4.790126346E-3
9.043616250E0,3.263894701E-3,-6.047964562E-3,-4.655444529E-3
9.053638250E0,3.954039421E-4,-6.197367795E-3,-7.943916135E-3
9.063660250E0,3.428496653E-3,-1.986226067E-3,-7.952533662E-3
9.073682250E0,9.817154147E-3,5.096717738E-3,-7.918978110E-3
9.083704250E0,1.758867316E-2,1.622835174E-2,-1.052725036E-2
9.093726250E0,2.215306461E-2,1.672822610E-2,-1.432411931E-2
9.103748250E0,2.096784487E-2,6.933538243E-3,-1.778778061E-2
9.113770250E0,1.632382534E-2,-6.718092132E-3,-1.383644715E-2
9.123792250E0,9.386235848E-3,-1.872461103E-2,-7.435518317E-3
9.133814250E0,5.415462889E-3,-1.526436582E-2,-4.522286821E-3
9.143836250E0,9.095647372E-3,-6.287687924E-3,-5.724512041E-3
9.153858250E0,8.172329515E-3,-9.539090097E-4,-2.567068208E-3
9.163880250E0,1.135035604E-2,3.974610940E-3,-8.378189523E-5
9.173902250E0,7.452020887E-3,1.059096772E-2,1.098299108E-4
9.183924250E0,8.970250376E-3,1.802008785E-2,-2.140355296E-3
9.193946250E0,1.524385903E-2,2.366225980E-2,6.327943411E-4
9.203969250E0,2.498977073E-2,3.476585448E-2,2.271585399E-3
9.213991250E0,2.281663008E-2,2.938760072E-2,4.317159299E-3
9.224013250E0,1.159182843E-2,2.299696393E-2,1.128190197E-2
9.234035250E0,4.913685378E-3,1.422104985E-2,1.011543721E-2
9.244057250E0,-6.980219390E-3,4.579910077E-3,1.011178736E-2
9.254079250E0,-1.423733309E-2,-1.418061554E-3,1.014268026E-2
9.264101250E0,-2.002961375E-2,-2.296941355E-3,9.193587117E-3
9.274123250E0,-1.943253353E-2,-2.403733321E-3,8.936059661E-3
9.284145250E0,-2.015491575E-2,8.016470820E-4,9.402242489E-3
9.294167250E0,-1.712850109E-2,1.216375642E-2,1.214183681E-2
9.304189250E0,-1.514840219E-2,2.028696984E-2,1.643732376E-2
9.314211250E0,-1.386662200E-2,2.024808899E-2,2.152981982E-2
9.324233250E0,-1.449699234E-2,2.536694892E-2,2.366168052E-2
9.334255250E0,-1.488128677E-2,2.924451418E-2,2.505478077E-2
9.344277250E0,-1.352610439E-2,3.772645444E-2,2.472368069E-2
9.354299250E0,-1.488964260E-2,4.621847346E-2,2.667684294E-2
9.364321250E0,-7.841941901E-3,5.103350431E-2,2.753087692E-2
9.374343250E0,-8.024634793E-3,5.108010769E-2,2.658092789E-2
9.384365250E0,-1.787998900E-2,3.978465870E-2,2.189484425E-2
9.394387250E0,-2.956647240E-2,1.542498823E-2,1.240440272E-2
9.404409250E0,-4.654617980E-2,-1.285797171E-2,1.249030512E-2
9.414431250E0,-5.616844818E-2,-4.965593293E-2,7.737360429E-3
9.424453250E0,-5.891431496E-2,-8.361431956E-2,8.598064072E-3
9.434475250E0,-5.405005068E-2,-8.769960701E-2,3.845386906E-3
9.444497250E0,-3.911468387E-2,-6.379271299E-2,-4.215150140E-3
9.454519250E0,-1.288760733E-2,-5.246789008E-2,-5.061768927E-3
9.464541250E0,2.104005404E-2,-4.983143508E-2,-2.164271893E-3
9.474563250E0,4.074291885E-2,-3.569537774E-2,-1.682506176E-3
9.484585250E0,5.092792958E-2,-9.777607396E-3,1.373108244E-3
9.494607250E0,4.926052690E-2,1.463133004E-2,1.147314627E-2
9.504629250E0,3.970018029E-2,2.078988776E-2,1.558760460E-2
9.514651250E0,3.021080419E-2,2.161626890E-2,1.327331830E-2
9.524674250E0,2.016587555E-2,-6.075700279E-3,1.374106482E-2
9.534696250E0,8.739583194E-3,-3.712709248E-2,3.331301035E-3
9.544718125E0,7.885983214E-3,-5.692841858E-2,-7.021717262E-3
9.554740125E0,5.785281770E-3,-6.540366262E-2,-1.155175455E-2
9.564762125E0,7.522937376E-3,-5.005978420E-2,-1.244628988E-2
9.574784125E0,9.970116429E-3,-3.944815323E-2,-7.241141517E-3
9.584806125E0,1.046513859E-2,-2.651603147E-2,7.717894041E-4
9.594828125E0,1.237169560E-2,-1.431369409E-2,8.524252102E-3
9.604850125E0,8.199418895E-3,4.508956335E-3,1.181065571E-2
9.614872125E0,2.903626882E-4,1.023954619E-2,1.188309398E-2
9.624894125E0,-9.674597532E-3,5.861499347E-3,1.305592991E-2
9.634916125E0,-1.221978012E-2,6.337407045E-3,8.114700206E-3
9.644938125E0,-3.997011110E-3,9.690327570E-3,5.824897438E-3
9.654960125E0,5.080639850E-3,1.502277516E-2,3.810748924E-3
9.664982125E0,1.276724879E-2,1.680754870E-2,-2.127447166E-3
9.675004125E0,1.771779917E-2,1.811143383E-2,-8.464666316E-4
9.685026125E0,1.461235993E-2,1.766889356E-2,-1.048454898E-3
9.695048125E0,1.055343635E-2,1.296441816E-2,2.856005682E-3
9.705070125E0,8.423880674E-3,2.134222910E-2,7.664560340E-3
9.715092125E0,1.654172875E-2,2.239151672E-2,1.215385087E-2
9.725114125E0,1.745801046E-2,1.404824853E-2,1.174749713E-2
9.735136125E0,2.297341637E-2,1.450684480E-2,9.100581519E-3
9.745158125E0,2.257103100E-2,1.669504866E-2,6.850114092E-3
9.755180125E0,2.360566892E-2,1.598345488E-2,5.382712465E-3
9.765202125E0,1.610246114E-2,1.930692606E-2,7.922665216E-3
9.775224125E0,1.247284003E-2,2.141189016E-2,8.994854055E-3
9.785246125E0,9.622192010E-3,2.369981073E-2,9.287535213E-3
9.795268125E0,1.073858887E-2,1.602165215E-2,6.851808168E-3
9.805290125E0,1.630927064E-2,1.499595400E-2,6.298431661E-3
9.815312125E0,1.865045540E-2,2.031748369E-2,5.460601300E-3
9.825334125E0,2.243947051E-2,1.964929327E-2,2.794918837E-3
9.835356125E0,2.814076655E-2,8.773476817E-3,3.978693858E-3
9.845379125E0,2.330005541E-2,2.047844790E-2,9.550525807E-3
9.855401125E0,1.788664795E-2,2.215091325E-2,1.394181233E-2
9.865423125E0,1.569421776E-2,7.819001563E-3,2.025859803E-2
9.875445125E0,8.539102972E-3,-6.223048549E-3,2.593326196E-2
9.885467125E0,3.180005122E-3,-1.255672984E-2,2.689369209E-2
9.895489125E0,7.368212100E-4,-1.253489219E-2,2.716799825E-2
9.905511125E0,1.283447054E-4,-1.242151763E-2,2.574957721E-2
9.915533125E0,-2.500461647E-3,-1.012773719E-2,2.177613974E-2
9.925555125E0,-2.960900310E-3,-7.614894770E-3,2.244317532E-2
9.935577125E0,-5.369996186E-3,-3.113353625E-3,2.001170814E-2
9.945599125E0,-8.363640867E-3,-4.629869480E-3,2.133199945E-2
9.955621125E0,-1.216530241E-2,-7.030442823E-3,1.973570138E-2
9.965643125E0,-1.296531223E-2,-8.800912648E-3,1.892211474E-2
9.975665125E0,-1.273281779E-2,-1.975848898E-2,1.331003476E-2
9.985687125E0,-8.945424110E-3,-2.322075143E-2,4.699462093E-3
9.995709125E0,-3.619101131E-3,-1.829656586E-2,2.775498433E-4
1.000573112E1,4.634948447E-3,-1.070085075E-2,-4.416573793E-3
1.001575312E1,1.350833569E-2,-3.664779477E-3,-6.104751490E-3
1.002577512E1,8.278056979E-3,-2.540303394E-4,-6.780988071E-3
1.003579712E1,5.354704801E-3,3.335111775E-3,1.007959247E-3
1.004581912E1,8.510829502E-5,1.667142287E-2,3.087089164E-3
1.005584112E1,5.202105734E-3,1.841845736E-2,7.588896900E-3
1.006586312E1,8.105580695E-3,2.314073592E-2,4.891440272E-3
1.007588512E1,9.213987738E-3,1.901283674E-2,2.592866309E-3
1.008590712E1,2.045442350E-3,1.229836140E-2,-1.733669429E-3
1.009592912E1,-2.394313458E-3,3.541355021E-3,-1.737664104E-3
1.010595112E1,-4.086808767E-3,-6.498421077E-3,-5.722531117E-3
1.011597312E1,-5.762469489E-3,-1.033949852E-2,-5.201350898E-3
1.012599512E1,-7.735666353E-3,-6.324705202E-3,-4.023158457E-3
1.013601812E1,-3.222407540E-3,2.204867080E-3,-1.905146521E-3
1.014604012E1,2.275954932E-3,8.994597010E-3,-3.432735568E-3
1.015606212E1,8.516007103E-3,8.546386845E-3,-3.153902711E-3
1.016608412E1,1.083638333E-2,8.185755461E-3,-4.892221652E-3
1.017610612E1,7.399572991E-3,8.591622114E-3,-5.994722014E-4
1.018612812E1,-2.189937048E-3,9.032107890E-3,-5.373987369E-3
1.019615012E1,-1.354059577E-2,9.996972978E-3,-5.877857562E-3
1.020617212E1,-2.115792409E-2,6.546962075E-3,-5.447536707E-3
1.021619412E1,-2.132357284E-2,2.270990051E-3,-8.347452618E-3
1.022621612E1,-1.459832489E-2,-1.099546440E-3,-9.727031924E-3
1.023623812E1,-6.406440865E-3,1.738313586E-5,-1.500568353E-2
1.024626012E1,-2.822853858E-3,-2.148527652E-3,-2.189467289E-2
1.025628212E1,-1.794340904E-3,-7.148345932E-3,-2.119452693E-2
1.026630412E1,-1.880608499E-3,-1.082415506E-2,-1.980232261E-2
1.027632612E1,-3.865995212E-3,-6.022208836E-3,-1.920870319E-2
1.028634812E1,-8.120813407E-3,-1.885142177E-3,-1.834401302E-2
1.029637012E1,-1.551001985E-2,-8.820280433E-3,-1.966520585E-2
1.030639212E1,-2.580112219E-2,-1.472275611E-2,-2.811378241E-2
1.031641412E1,-3.021930531E-2,-1.878434420E-2,-2.614144422E-2
1.032643612E1,-3.128542379E-2,-2.721716650E-2,-2.447907813E-2
1.033645812E1,-3.155626729E-2,-3.051416017E-2,-2.997717448E-2
1.034648012E1,-3.627489507E-2,-1.073942799E-2,-2.976659499E-2
1.035650212E1,-3.388470784E-2,1.345645636E-2,-2.133396268E-2
1.036652412E1,-3.650094196E-2,1.930041984E-2,-1.453839336E-2
1.037654612E1,-3.264761344E-2,1.552645396E-2,-1.315115299E-2
1.038656812E1,-3.368102014E-2,-4.205133300E-3,-1.375921629E-2
1.039659012E1,-2.973847464E-2,-3.789918125E-2,-1.995932125E-2
1.040661212E1,-3.348213434E-2,-6.154504418E-2,-2.522756532E-2
1.041663412E1,-3.100726008E-2,-6.084170192E-2,-2.262379229E-2
1.042665612E1,-2.728899196E-2,-4.066377133E-2,-2.007735148E-2
1.043667912E1,-2.173150703E-2,-1.743967459E-2,-1.441547181E-2
1.044670112E1,-2.382577956E-2,-5.730381235E-4,-7.341242395E-3
1.045672312E1,-2.436720021E-2,2.681344748E-3,2.388083842E-3
1.046674512E1,-2.117036097E-2,-7.184754126E-3,6.210614927E-3
1.047676712E1,-1.583338715E-2,-9.842854924E-3,5.846028216E-3
1.048678912E1,-1.142467279E-2,-1.469874941E-2,4.198028182E-4
1.049681112E1,-7.821949199E-3,-2.135585248E-2,-2.766136779E-3
1.050683312E1,-3.766640322E-3,-1.868325658E-2,-4.853029735E-3
1.051685512E1,3.732435580E-4,-9.373378009E-3,-6.511646323E-3
1.052687712E1,4.079732113E-3,-3.739688080E-3,-4.986254033E-3
1.053689912E1,1.095494814E-2,7.153439336E-3,5.067819729E-4
1.054692079E1,1.391821448E-2,1.050924789E-2,-2.951606293E-4
1.055694279E1,1.811748743E-2,4.967209883E-3,4.257779568E-3
1.056696479E1,1.821773499E-2,6.379333325E-3,8.920934983E-3
1.057698679E1,1.245944854E-2,1.239432022E-3,1.083574817E-2
1.058700879E1,7.009118330E-3,-4.679588601E-4,5.670072511E-3
1.059703079E1,6.014161278E-3,3.433838487E-3,3.183212597E-3
1.060705279E1,8.127779700E-3,1.470327098E-2,-2.631400479E-3
1.061707479E1,8.439635858E-3,2.463739365E-2,-1.517311466E-4
1.062709679E1,2.008599788E-2,3.535950929E-2,-9.921705350E-4
1.063711879E1,2.437475324E-2,1.788384654E-2,-4.816736095E-3
1.064714079E1,2.509093285E-2,2.407189086E-2,-5.149919540E-3
1.065716279E1,2.345069125E-2,5.265981890E-3,-5.170691758E-3
1.066718479E1,1.065447088E-2,-3.396483138E-3,-9.431749582E-3
1.067720679E1,2.733962843E-3,1.448073424E-3,-1.455114409E-2
1.068722879E1,1.434913254E-3,1.181952376E-2,-1.433161739E-2
1.069725079E1,1.451103389E-2,2.506448701E-2,-1.035471912E-2
1.070727279E1,2.864490263E-2,3.747489676E-2,-1.020157337E-2
1.071729479E1,4.152315110E-2,4.141318053E-2,-6.152503192E-3
1.072731779E1,4.424674809E-2,4.190225154E-2,-3.086576471E-3
1.073733979E1,4.059901461E-2,3.280010074E-2,-3.207484027E-3
1.074736179E1,1.980859041E-2,1.191486698E-2,-6.656395737E-3
1.075738379E1,-1.312939567E-3,-2.953029238E-3,-5.125344731E-3
1.076740579E1,-1.969895512E-2,-1.740980893E-2,-6.104490720E-3
1.077742779E1,-3.147066012E-2,-2.170548774E-2,-5.099680275E-3
1.078744979E1,-3.539879620E-2,-2.512110583E-2,-8.090485819E-3
1.079747179E1,-3.422833607E-2,-2.804392576E-2,-8.161059581E-3
1.080749379E1,-2.702834271E-2,-2.572431415E-2,-4.980840720E-3
1.081751579E1,-1.572429016E-2,-2.327447198E-2,-1.842305763E-3
1.082753779E1,-9.490690194E-3,-2.138115279E-2,3.629797720E-5
1.083755979E1,-6.074386649E-3,-1.259192172E-2,2.089861548E-3
1.084758179E1,-2.118942561E-3,-3.738129046E-3,3.326070262E-3
1.085760379E1,-1.215717784E-4,-2.259542234E-3,2.944439417E-3
1.086762579E1,1.632460975E-3,-2.625650726E-3,3.064430784E-3
1.087764779E1,2.121150959E-3,4.289951175E-4,2.582579327E-4
1.088766979E1,-1.814067247E-3,-1.740417443E-3,-3.625558456E-3
1.089769179E1,-1.947757788E-3,-4.314895254E-3,-4.398141522E-3
1.090771379E1,-1.757094520E-3,-4.836494103E-3,-7.686251309E-3
1.091773579E1,-5.512950476E-3,-6.800841540E-3,-1.122505963E-2
1.092775779E1,-3.970392048E-3,-2.189656720E-3,-1.590079255E-2
1.093777979E1,-6.417837925E-3,2.064743079E-3,-1.685287245E-2
1.094780179E1,-2.837197157E-3,3.512859344E-3,-1.435811818E-2
1.095782379E1,2.916029654E-3,4.654290155E-3,-1.569822058E-2
1.096784579E1,1.048124582E-2,6.052564830E-3,-1.625367440E-2
1.097786779E1,1.976928487E-2,8.632101119E-3,-1.147303544E-2
1.098788979E1,1.932444982E-2,1.029821299E-2,-1.049702708E-2
1.099791279E1,1.606021263E-2,1.008888893E-2,-5.535025150E-3
1.100793479E1,8.808825165E-3,3.713280894E-3,-7.035469753E-5
1.101795679E1,2.045727568E-3,1.630422659E-3,3.885504790E-3
1.102797879E1,-7.350988686E-3,-2.044359222E-3,6.341300905E-3
1.103800079E1,-1.311007515E-2,-6.303552538E-3,6.639042869E-3
1.104802279E1,-1.873267628E-2,-1.001786347E-2,6.222917233E-3
1.105804479E1,-1.854518987E-2,-1.658814773E-2,2.975192387E-3
1.106806679E1,-1.742022857E-2,-2.791027352E-2,7.238406688E-4
1.107808879E1,-1.690117829E-2,-2.900536545E-2,1.977923326E-3
1.108811079E1,-2.198662050E-2,-2.606949583E-2,-4.070740542E-4
1.109813279E1,-1.945901476E-2,-2.178207226E-2,5.018317606E-3
1.110815479E1,-1.033787802E-2,-1.115491800E-2,7.901337929E-3
1.111817679E1,4.484210629E-3,4.577953368E-4,7.065371610E-3
1.112819879E1,1.717934944E-2,7.090447471E-4,2.241556300E-3
1.113822079E1,2.449771762E-2,-2.579493448E-4,-2.196868183E-3
1.114824279E1,2.382138558E-2,-5.095466040E-3,-8.333366364E-3
1.115826479E1,1.614855230E-2,5.587271415E-3,-8.980780840E-3
1.116828679E1,2.930522896E-3,1.609614305E-2,-7.456579246E-3
1.117830879E1,-1.613362576E-3,1.389850304E-2,-2.178726718E-3
1.118833079E1,-1.816311968E-3,-1.036127098E-3,-2.570908051E-3
1.119835279E1,-1.132678473E-3,-2.421574853E-2,-7.176141953E-4
1.120837479E1,7.558315992E-3,-3.277830407E-2,-2.175360918E-3
1.121839679E1,1.971404813E-2,-3.034550697E-2,-6.047863513E-3
1.122841879E1,2.947327681E-2,-2.103528380E-2,-7.557462435E-3
1.123844079E1,3.377215192E-2,-7.324265782E-3,-6.774226669E-3
1.124846279E1,2.335436642E-2,6.349695846E-3,-2.319353633E-3
1.125848479E1,1.299946196E-2,1.742045581E-2,4.148133099E-3
1.126850779E1,1.010042848E-3,1.429763436E-2,1.260965783E-2
1.127852979E1,-2.729567932E-3,9.504210204E-3,1.519026142E-2
