"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.673947792E0,3.732944897E-4,1.129163429E-3,-6.765624858E-5
7.683969792E0,6.113164709E-4,-1.200968400E-3,1.199058024E-3
7.693991792E0,3.894751426E-4,2.435296774E-4,-1.529616769E-3
7.704012792E0,-1.054056222E-3,6.382688880E-4,1.214583986E-3
7.714034792E0,-7.765548071E-4,-6.461730227E-4,1.581034856E-3
7.724055792E0,1.497868216E-3,-6.407629699E-4,1.868170104E-3
7.734077792E0,-7.261374849E-4,8.996101096E-4,2.409788140E-4
7.744099792E0,-1.551563619E-4,-5.393605679E-4,1.124246395E-3
7.754120792E0,-1.193522941E-3,3.741038963E-4,9.218461346E-4
7.764142792E0,-1.025363454E-3,-1.538272016E-3,5.949486513E-4
7.774164792E0,2.297462663E-3,-1.339600421E-3,5.257064477E-4
7.784185792E0,-1.322816388E-4,-7.929103449E-4,2.152620873E-4
7.794207792E0,4.935612087E-4,-1.769225113E-3,1.273335889E-3
7.804229792E0,1.880831114E-4,1.960614696E-3,-1.283748425E-4
7.814250792E0,3.199095954E-4,-1.377657056E-3,1.580575481E-3
7.824272792E0,7.731225924E-5,-6.787115708E-4,2.071807394E-3
7.834294792E0,-4.031219869E-4,-1.644373871E-3,-2.187775826E-4
7.844315792E0,-1.487437403E-3,-4.799179733E-4,2.047876478E-4
7.854337792E0,-4.666477907E-4,-2.133352682E-4,1.162993023E-3
7.864358792E0,2.483305056E-3,-2.724817023E-4,-4.592032055E-4
7.874380792E0,1.639580441E-4,-8.415989578E-4,1.947495504E-3
7.884402792E0,1.045707264E-3,-1.627415419E-3,-1.911890344E-3
7.894423792E0,9.924439946E-4,-2.179574221E-5,-1.551032066E-3
7.904445792E0,8.878219523E-4,-1.113749109E-3,1.400246168E-3
7.914467792E0,1.383968862E-3,-6.958991289E-4,-1.550270012E-3
7.924488792E0,-7.679302362E-4,2.011434175E-3,-2.406813437E-4
7.934510792E0,1.005265804E-4,5.887737498E-4,7.494819583E-4
7.944532792E0,1.365959179E-3,-5.864892155E-4,-7.006092346E-4
7.954553792E0,-2.464465331E-3,-7.303152233E-5,-1.062532887E-3
7.964575792E0,-2.113425173E-3,-2.626152709E-4,-1.583383186E-3
7.974597792E0,-1.318737864E-3,-1.735343598E-3,1.870736713E-3
7.984618792E0,9.021143196E-4,-1.761866733E-4,-8.070835611E-4
7.994640792E0,2.722118748E-3,-9.141480550E-4,1.084293472E-3
8.004661792E0,1.156047074E-4,-5.030464381E-4,-1.515345881E-3
8.014683792E0,3.464461770E-5,-1.425298862E-3,7.797662984E-4
8.024705792E0,2.006244380E-3,-8.329749107E-6,-5.748474505E-4
8.034726792E0,-4.425323568E-4,-1.571871340E-3,-2.637901925E-4
8.044748792E0,-1.807237393E-3,-1.074122265E-4,-2.560879802E-3
8.054770792E0,-1.397376996E-3,1.323238015E-3,1.897251932E-3
8.064791792E0,-9.775754297E-4,4.860972986E-4,-1.584709738E-3
8.074813792E0,1.022724784E-3,-3.996696323E-4,2.576479455E-3
8.084835792E0,2.621076710E-4,-6.443588063E-4,6.481060991E-4
8.094856792E0,1.020043390E-3,-7.671304047E-4,-7.577766082E-4
8.104878792E0,2.735542657E-4,3.027329221E-4,9.317307267E-4
8.114900792E0,3.788128030E-3,-8.342508227E-5,-5.939942785E-4
8.124921792E0,3.511360555E-4,-7.340684533E-6,3.117507731E-4
8.134943792E0,4.962783423E-4,-5.170702934E-4,-1.625582227E-4
8.144964792E0,4.394709540E-4,1.453848556E-3,-3.599581541E-4
8.154986792E0,-2.230348065E-3,3.638174385E-4,-7.397249574E-4
8.165008792E0,2.223478950E-4,-2.806596458E-4,2.654933138E-3
8.175029792E0,1.528894762E-3,5.132285878E-4,-1.171763055E-3
8.185051792E0,-1.089986297E-3,2.066571265E-3,4.297243722E-4
8.195073792E0,-2.715968876E-4,5.440413952E-4,-1.156143844E-5
8.205094792E0,8.532356005E-4,-2.960385755E-4,1.132521313E-3
8.215116792E0,-2.200182789E-4,3.283516504E-3,-5.585859763E-4
8.225138792E0,-7.929238491E-4,-8.906237781E-6,-1.679756242E-4
8.235159792E0,4.363913031E-4,3.839097917E-4,1.911953092E-3
8.245181792E0,3.996193409E-4,-1.365215518E-3,-4.519390641E-4
8.255203792E0,5.024173297E-4,1.083966345E-5,6.154559087E-4
8.265224792E0,-1.518468140E-3,-1.188374124E-3,6.594294682E-4
8.275246792E0,1.744170440E-3,3.055483103E-5,-1.716376515E-3
8.285267792E0,1.632523141E-3,-4.163850099E-5,-3.662927484E-4
8.295289792E0,-2.074330812E-3,4.441216588E-4,-5.601708544E-4
8.305311792E0,-2.313112374E-3,-2.452183515E-3,-3.189864219E-4
8.315332792E0,3.098348679E-4,-1.991493627E-4,1.042421558E-3
8.325354792E0,-2.450195141E-3,-1.775730401E-3,-2.688749228E-3
8.335376500E0,7.863443461E-4,-2.054829150E-3,-1.039986499E-3
8.345397500E0,-1.393221668E-3,-5.080047995E-4,-3.246513079E-4
8.355419500E0,9.386421298E-4,-1.093368046E-3,-2.735186135E-4
8.365441500E0,9.324059938E-4,-1.761394553E-3,-6.898143329E-4
8.375462500E0,1.066363067E-3,3.904402256E-4,-1.345452620E-4
8.385484500E0,1.522164443E-3,6.761942059E-4,6.835603272E-4
8.395506500E0,-9.417922120E-4,-9.874831885E-4,5.132588558E-5
8.405527500E0,1.297166105E-3,-1.484705135E-3,-1.711670775E-4
8.415549500E0,9.861087892E-4,-4.194406793E-4,1.224329229E-3
8.425571500E0,1.635841094E-3,1.315921545E-4,3.799052793E-4
8.435592500E0,-1.690713456E-3,1.919106580E-3,9.194617160E-4
8.445614500E0,3.044626792E-4,-1.903127879E-3,1.386311371E-3
8.455636500E0,3.571932612E-4,-2.716751769E-4,-1.747963019E-3
8.465657500E0,-3.652868036E-4,-4.095751792E-4,2.059710678E-3
8.475679500E0,8.094335790E-4,-6.489930674E-4,-1.981172536E-4
8.485700500E0,5.598842399E-4,-4.027914256E-4,-2.447260777E-3
8.495722500E0,1.210760791E-3,-8.161365986E-5,-1.296508824E-3
8.505744500E0,-9.075585986E-4,1.856320538E-3,-4.646052548E-4
8.515765500E0,-4.149858796E-5,1.545796171E-3,4.986600834E-4
8.525787500E0,1.501512947E-3,-7.415246218E-4,-1.131925732E-3
8.535809500E0,3.257272474E-4,1.157842577E-3,4.167024163E-4
8.545830500E0,2.047930844E-3,-2.465490252E-3,3.039797884E-4
8.555852500E0,1.404511160E-3,-1.698233187E-3,-1.016196329E-4
8.565874500E0,-2.372617135E-3,8.260142058E-4,1.415149309E-3
8.575895500E0,1.908946899E-3,3.726196475E-3,-2.257349901E-3
8.585917500E0,1.145690447E-3,3.413358703E-3,-1.390708843E-3
8.595939500E0,-1.421596855E-3,7.541924715E-4,8.569991915E-4
8.605960500E0,3.133432474E-4,-2.524806187E-4,-3.864226164E-5
8.615982500E0,-2.099678968E-4,1.638896763E-3,-2.993152943E-3
8.626004500E0,-2.329694806E-3,-3.447867930E-4,-1.957022614E-4
8.636025500E0,3.007093328E-4,-1.535752788E-3,-1.930391009E-4
8.646047500E0,-2.343415748E-3,-2.294737846E-3,2.523878356E-4
8.656069500E0,2.355895849E-4,-3.287922591E-4,1.762214233E-4
8.666090500E0,-7.556983037E-4,-7.321201265E-4,-1.754470402E-3
8.676112500E0,-8.774048183E-4,-1.141448505E-3,7.315906114E-4
8.686133500E0,1.713460195E-3,1.841110177E-3,-1.342175179E-3
8.696155500E0,-1.352903433E-3,-1.221718267E-4,3.774279030E-4
8.706177500E0,-1.274477108E-3,-4.085870460E-4,-4.515726760E-4
8.716198500E0,-1.934941043E-3,-7.329601794E-4,9.678921779E-4
8.726220500E0,-6.306451396E-4,-4.929862916E-5,5.740947090E-4
8.736242500E0,-1.291109133E-3,1.246063039E-3,3.914018453E-4
8.746263500E0,2.642666223E-4,-1.292446628E-3,1.447285176E-4
8.756285500E0,-7.860840997E-4,-2.194458619E-3,-6.507576909E-4
8.766307500E0,1.415435399E-4,-6.276424974E-4,-1.755902078E-3
8.776328500E0,-6.890963996E-4,-3.797020763E-4,2.688992245E-4
8.786350500E0,1.067904173E-3,7.867375389E-4,-6.896076957E-4
8.796372500E0,-1.740665524E-3,1.009111293E-3,1.229466172E-3
8.806393500E0,8.096847450E-4,7.744682953E-4,-1.099121524E-3
8.816415500E0,-1.572246547E-3,-5.464600399E-4,-5.529072369E-4
8.826437500E0,-2.032087214E-4,7.687816396E-4,4.844348587E-4
8.836458500E0,-1.749792136E-4,-2.138857730E-3,-4.393627751E-5
8.846480500E0,-2.262232825E-3,-4.094364122E-4,-2.247629163E-4
8.856502500E0,-1.202525018E-4,8.797999471E-4,1.166472444E-3
8.866523500E0,1.438777195E-3,1.061581075E-3,-1.191200339E-3
8.876545500E0,1.237081888E-4,3.248568624E-3,3.409162455E-4
8.886567500E0,1.024963640E-4,-8.408995345E-4,7.534237811E-4
8.896588500E0,-1.771836425E-3,-1.541577280E-3,-9.890823858E-4
8.906610500E0,2.418081276E-3,-3.184024245E-4,1.368292607E-3
8.916632500E0,9.626637329E-4,-4.028249532E-4,-3.880621225E-4
8.926653500E0,1.380052767E-3,1.239163801E-3,-3.640274226E-4
8.936675500E0,5.259769387E-4,2.252981067E-4,1.646925579E-3
8.946697500E0,-1.103845658E-3,-4.363106564E-4,1.285420964E-3
8.956718500E0,-1.291332184E-3,-1.059223898E-3,9.669068968E-4
8.966740500E0,-4.332652024E-4,-2.827951685E-4,-5.545173772E-4
8.976762500E0,1.160903019E-3,-1.778692938E-3,1.160824671E-3
8.986783500E0,1.198108075E-3,1.877139322E-3,-2.847698051E-3
8.996805500E0,-7.222973509E-4,-5.018627271E-4,-1.252464601E-3
9.006826500E0,8.702971390E-4,-5.904631689E-4,4.869365366E-4
9.016848500E0,1.208784874E-3,-4.418585449E-4,2.159135416E-3
9.026870500E0,1.418887754E-3,2.057021484E-4,1.670046826E-3
9.036891500E0,-1.548139961E-3,-5.269339308E-4,-2.165365586E-4
9.046913500E0,9.293809999E-4,-9.645055979E-5,1.427811803E-3
9.056935500E0,-6.874240935E-4,-5.033817142E-4,-2.922994550E-3
9.066956500E0,4.288485798E-4,4.464387894E-4,6.535413559E-4
9.076978500E0,1.407027710E-3,-9.724935517E-4,3.837631084E-4
9.087000500E0,1.096674008E-3,-4.278225824E-4,3.763397399E-4
9.097021500E0,2.374724951E-3,8.030897006E-4,8.021792164E-4
9.107043500E0,9.179137996E-4,-2.634939738E-3,-1.126025803E-3
9.117065500E0,1.079301350E-3,1.039955765E-3,3.112822014E-4
9.127086500E0,1.807896420E-3,-3.296509385E-5,4.692259827E-4
9.137108500E0,1.569809741E-3,-1.179455779E-3,1.535555697E-3
9.147130500E0,1.197029953E-3,-4.666484892E-5,-1.330436440E-3
9.157151500E0,1.584253507E-3,1.941119321E-3,-6.220355863E-4
9.167173500E0,-5.219794693E-4,-6.180685014E-4,-2.966218628E-3
9.177195500E0,-6.151894195E-5,1.338821836E-3,-1.505474909E-3
9.187216500E0,2.088518813E-4,-1.068820246E-3,-4.485469544E-4
9.197238500E0,1.412068028E-3,1.285414211E-3,-1.627794700E-3
9.207260500E0,-3.807244939E-4,-7.168836892E-4,8.647041977E-5
9.217281500E0,-2.981034806E-3,2.913884819E-4,2.341901418E-3
9.227303500E0,-1.329697552E-3,-2.104910091E-4,1.660616836E-3
9.237325500E0,-1.801343402E-3,-2.091592178E-4,-3.332918277E-4
9.247346500E0,5.542649888E-4,1.770825125E-3,-1.552586211E-3
9.257368500E0,8.464137791E-4,-4.001837224E-4,7.513144519E-4
9.267390500E0,-9.187840624E-4,-2.543874085E-3,-1.717373496E-3
9.277411500E0,-1.197617035E-3,-9.656846523E-4,8.331357385E-4
9.287433500E0,4.797202128E-4,1.005563885E-3,1.757223392E-3
9.297455500E0,-1.456930535E-3,6.271293387E-4,6.072705728E-4
9.307476500E0,-5.976253306E-4,-1.230386086E-3,-4.987946595E-4
9.317498500E0,-2.302048495E-3,3.262320533E-4,6.029551150E-4
9.327520500E0,-2.046567854E-3,-9.405985475E-5,-4.230042687E-4
9.337541375E0,1.509550959E-3,-1.415520906E-3,7.996530039E-4
9.347563375E0,-2.596288396E-4,1.760158688E-3,2.301307395E-3
9.357585375E0,2.069570037E-4,-2.512883395E-3,-1.975367049E-4
9.367606375E0,-1.413468388E-3,1.081208698E-3,-4.596612416E-5
9.377628375E0,5.692549748E-4,9.507136419E-4,-1.261965488E-3
9.387650375E0,-2.071733470E-4,-6.912173703E-4,2.853116894E-4
9.397671375E0,-2.575256163E-3,1.865949482E-3,4.109978909E-5
9.407693375E0,-7.818757440E-4,2.300871536E-3,-1.227469649E-3
9.417714375E0,4.487709957E-4,-5.716141313E-4,9.584529325E-4
9.427736375E0,1.821336919E-3,2.464020625E-3,2.231357212E-4
9.437758375E0,-2.246375429E-3,-1.789846458E-3,-8.951939526E-5
9.447779375E0,1.438420732E-3,-3.602530807E-3,-8.104235167E-4
9.457801375E0,1.532430295E-3,2.266542986E-3,9.818838444E-4
9.467823375E0,1.173565164E-3,-4.249904305E-5,-1.722887740E-3
9.477845375E0,-8.384530665E-4,-2.368770540E-3,-1.283466117E-3
9.487866375E0,-1.043240656E-3,1.530208625E-3,-1.226903754E-3
9.497888375E0,-1.799578429E-3,-3.750165924E-4,-2.668739296E-3
9.507909375E0,3.565470688E-4,2.347369678E-3,3.857876582E-4
9.517931375E0,3.697482636E-3,1.057870686E-4,3.825918830E-4
9.527953375E0,-8.109217742E-4,-3.723251168E-3,-2.951520262E-3
9.537974375E0,-4.351497046E-4,-6.560888141E-4,-1.306219376E-3
9.547996375E0,1.460841857E-3,-4.015825689E-4,-1.548333210E-3
9.558018375E0,1.555650379E-3,-7.576467469E-4,-6.777458475E-4
9.568039375E0,-4.729834036E-4,2.278720960E-3,-2.903579734E-3
9.578061375E0,-2.423536498E-4,1.383386552E-4,-9.200571221E-4
9.588083375E0,1.647848869E-3,3.378516994E-3,2.913789940E-4
9.598104375E0,-2.195301568E-5,-2.151004970E-3,1.036531408E-3
9.608126375E0,2.766824327E-4,1.365689561E-3,-3.481687163E-4
9.618148375E0,-9.624863742E-4,-7.561314851E-5,1.870776992E-3
9.628169375E0,-1.230477123E-3,-1.032444648E-3,1.125878538E-3
9.638191375E0,-8.400577353E-4,-6.785104051E-4,-1.692167134E-4
9.648213375E0,1.192201744E-3,-3.532581031E-4,-8.219230222E-5
9.658234375E0,1.332017710E-3,9.021554142E-4,-1.121890382E-3
9.668256375E0,5.634663394E-4,-3.884015605E-4,1.864457736E-4
9.678278375E0,-7.880878984E-4,1.959409565E-5,9.848615155E-4
9.688299375E0,-2.720203483E-4,-4.735160619E-4,2.657307195E-4
9.698321375E0,-1.333290013E-3,1.918535680E-3,-3.547117114E-3
9.708343375E0,1.945161493E-3,-3.516093362E-3,1.679197885E-4
9.718364375E0,-2.375652839E-4,9.612133726E-4,2.898926032E-4
9.728386375E0,5.958661786E-4,2.323295921E-3,-1.733967219E-3
9.738408375E0,1.949817291E-3,1.608096063E-4,-9.041262092E-4
9.748429375E0,2.387505956E-3,2.194894478E-4,1.947943238E-4
9.758451375E0,2.117727883E-3,-6.026290357E-4,7.151759346E-4
9.768473375E0,-4.141399986E-4,-1.785201021E-3,2.101750579E-3
9.778494375E0,-6.865814212E-4,1.817523502E-3,-1.585662481E-3
9.788516375E0,-2.394252078E-5,6.875870749E-4,-2.768422419E-4
9.798538375E0,1.479145605E-3,-1.029352657E-3,-4.134624032E-4
9.808559375E0,3.960922360E-3,-1.700595021E-4,1.391932834E-3
9.818581375E0,-1.385107287E-3,9.732227772E-5,6.300024688E-4
9.828603375E0,8.799031493E-4,2.283547074E-4,-2.631074458E-4
9.838624375E0,-1.433584956E-3,3.865463659E-4,-1.676505781E-5
9.848646375E0,4.634172947E-4,2.414193004E-4,1.111316727E-3
9.858668375E0,1.091390732E-3,1.663183793E-4,9.177050088E-4
9.868690375E0,2.214012202E-3,-2.921134233E-3,1.055620844E-3
9.878711375E0,-3.715249710E-3,-6.465287879E-4,-2.471203450E-3
9.888733375E0,-1.780147315E-3,1.404475421E-3,-4.462077050E-4
9.898754375E0,-9.172831196E-4,-8.291173726E-4,2.384909894E-4
9.908776375E0,1.771984971E-3,-1.732391305E-3,-2.038245293E-4
9.918798375E0,2.995232062E-4,7.842965424E-4,6.281470414E-4
9.928820375E0,9.307739674E-5,9.249793366E-4,6.430085050E-4
9.938841375E0,-1.623596298E-3,1.398756169E-3,1.329571474E-3
9.948863375E0,3.834088784E-5,-1.792033203E-3,-7.006889209E-4
9.958884375E0,1.172048622E-3,2.828352153E-4,2.848453005E-5
9.968906375E0,-4.835404980E-5,9.193737060E-5,3.705934505E-4
9.978928375E0,-7.849843823E-4,1.306870952E-3,-6.669741124E-4
9.988950375E0,9.301865939E-4,1.343348995E-4,-1.337320078E-3
9.998971375E0,-1.976653701E-3,1.685360447E-3,-1.420144341E-3
1.000899337E1,-2.009293297E-3,1.838560216E-3,-9.497189312E-4
1.001901538E1,1.006470411E-3,-1.397979446E-3,2.730769571E-3
1.002903637E1,8.374799509E-4,-1.669516787E-4,-1.506614150E-3
1.003905837E1,2.332086588E-4,2.412052825E-3,-2.963895909E-3
1.004908037E1,-3.593243891E-3,-1.820549369E-5,-1.062977244E-3
1.005910137E1,-4.648388363E-3,9.977258742E-5,-6.925315829E-4
1.006912337E1,4.922740627E-4,9.885011241E-4,-7.918920019E-4
1.007914537E1,3.348812752E-4,7.650619373E-4,-1.656886656E-3
1.008916637E1,8.182409219E-4,1.923496835E-3,-6.470547523E-4
1.009918837E1,-2.658249578E-3,1.041989774E-3,1.692040823E-4
1.010921037E1,4.229712067E-4,-2.651185729E-3,3.903123434E-5
1.011923137E1,-2.350444673E-3,1.169042662E-4,-8.467361331E-4
1.012925337E1,-8.659380255E-4,7.804939523E-4,-9.293346666E-4
1.013927537E1,-5.548808258E-4,1.789298840E-3,7.095746114E-4
1.014929637E1,-2.711436013E-3,-2.435017377E-4,-1.181770494E-4
1.015931837E1,-7.103368407E-4,9.392080829E-4,3.160174238E-3
1.016934037E1,-1.362557989E-3,2.377061173E-4,-2.377666387E-4
1.017936137E1,-1.264553634E-3,-1.455228776E-4,-1.965092961E-3
1.018938337E1,1.480065170E-3,4.806928337E-5,-8.934385842E-4
1.019940537E1,-1.373245614E-3,9.335707873E-4,1.864731894E-4
1.020942637E1,1.363268530E-4,1.318473369E-4,-4.589977616E-4
1.021944837E1,5.283441860E-4,1.909241080E-3,-1.797768753E-3
1.022947037E1,7.989756996E-4,-1.392729580E-3,-1.771242009E-3
1.023949137E1,-1.272430993E-3,4.025073722E-4,1.112695085E-3
1.024951337E1,5.391946761E-4,-2.546804026E-4,6.077875150E-4
1.025953537E1,3.093638807E-4,-4.078121856E-4,-7.022214122E-4
1.026955637E1,1.593474415E-3,-1.639770344E-4,-3.275360796E-4
1.027957837E1,-5.738059990E-4,-2.189311199E-3,1.487408299E-3
1.028960037E1,-1.350264065E-3,-1.222508028E-3,-5.775589379E-4
1.029962137E1,-2.160237927E-4,-8.930750191E-4,-6.703095278E-5
1.030964337E1,5.057908129E-4,-2.382270060E-3,2.648649097E-4
1.031966537E1,-1.665218035E-3,-3.856988624E-4,-5.418181536E-5
1.032968637E1,-4.553951439E-4,6.632031873E-4,5.143388989E-4
1.033970812E1,-3.960066242E-4,-6.830245256E-4,-1.703541726E-3
1.034973012E1,9.167743265E-4,-2.503794618E-3,2.120483841E-4
1.035975112E1,1.564188860E-3,1.286682673E-3,-1.009010943E-3
1.036977312E1,1.944014104E-3,5.822591484E-4,-1.462766319E-3
1.037979512E1,1.501396648E-3,8.997078985E-4,-1.186862821E-3
1.038981712E1,8.955339435E-4,1.041398384E-3,-1.056186273E-3
1.039983812E1,-3.676033230E-4,-5.146861076E-4,7.244031876E-4
1.040986012E1,6.820538547E-4,1.011693850E-3,7.061120705E-4
1.041988212E1,-9.920091834E-4,4.469975829E-5,-7.295980467E-4
1.042990312E1,-3.555748612E-3,-9.526405483E-4,5.908624735E-5
1.043992512E1,1.874603186E-5,-1.585939899E-3,7.440512418E-4
1.044994712E1,2.963039151E-5,1.457594335E-4,-1.481400104E-3
1.045996812E1,-8.132600924E-4,-2.499865368E-4,5.151717342E-4
1.046999012E1,-5.639238516E-4,2.059261315E-3,4.289906647E-4
1.048001212E1,1.131895988E-5,6.067734212E-4,-7.185654249E-4
1.049003312E1,4.262361908E-4,-8.910698816E-4,1.207753958E-4
1.050005512E1,8.653914556E-4,2.011775970E-3,-1.173111959E-4
1.051007712E1,-4.333541729E-4,-1.831478439E-3,-1.918433467E-3
1.052009812E1,-9.532032418E-4,-1.060161740E-4,-4.110843292E-4
1.053012012E1,9.475291008E-4,7.651494816E-4,2.628942486E-3
1.054014212E1,2.609661897E-4,-2.268785611E-4,5.473091733E-5
1.055016312E1,-1.143292873E-3,1.372570172E-3,3.545143409E-5
1.056018512E1,1.915880246E-3,-2.681293525E-3,1.705786097E-3
1.057020712E1,1.361142495E-3,-6.185332313E-4,2.197005088E-3
1.058022812E1,1.052748412E-3,2.278191969E-4,4.166819854E-4
1.059025012E1,-1.282626996E-3,2.997306176E-3,7.705332246E-5
1.060027212E1,-2.413405105E-3,-9.787930176E-4,-7.344118785E-4
1.061029312E1,-1.378563029E-4,2.091089264E-4,1.333791763E-3
1.062031512E1,5.503045395E-4,1.283427700E-3,-1.504339045E-3
1.063033712E1,1.231306815E-4,1.682977192E-3,-1.731163589E-3
1.064035912E1,-2.603644971E-4,-3.075825050E-3,1.121081877E-3
1.065038012E1,2.250881080E-4,-1.384275965E-3,9.846119210E-4
1.066040212E1,-1.107824035E-3,-6.806682795E-4,2.690205001E-4
1.067042412E1,1.600451651E-5,-5.277292803E-4,-1.182917273E-3
1.068044512E1,2.156069968E-6,7.332777604E-4,-1.481191255E-3
1.069046712E1,-1.632253872E-3,-1.273254864E-3,-9.809747280E-5
1.070048912E1,2.543582581E-3,-8.586011827E-4,1.392207574E-3
1.071051012E1,-6.584031507E-5,1.212737523E-3,-5.874851486E-4
1.072053212E1,3.937689587E-3,-1.416335814E-3,1.010944135E-3
1.073055412E1,1.349161263E-3,-2.016332000E-4,-1.827392960E-3
1.074057512E1,7.422268391E-4,-8.711516857E-4,-2.292299760E-4
1.075059712E1,1.542806625E-3,-7.431600243E-4,-1.510376111E-3
1.076061912E1,6.386634777E-4,-6.139967591E-4,7.322718157E-4
1.077064012E1,2.371053444E-3,-1.298106275E-3,-1.798389480E-3
1.078066212E1,-2.160581527E-3,-1.588063315E-4,-8.704214997E-5
1.079068412E1,2.234123822E-4,-1.558884047E-3,-3.156968451E-4
1.080070512E1,-8.383898530E-4,7.079988718E-4,-1.798756421E-4
1.081072712E1,6.041974411E-4,-4.277564585E-4,1.837390824E-3
1.082074912E1,1.439364743E-3,1.106491312E-3,2.824358176E-3
1.083077012E1,-2.614065772E-3,2.749742940E-3,-1.736652106E-3
1.084079212E1,4.693419905E-4,-2.566459589E-3,-3.169639967E-5
1.085081412E1,3.685321193E-3,-2.382796258E-3,3.119392321E-3
1.086083612E1,2.225642558E-3,9.152619168E-4,1.132940408E-3
1.087085712E1,-6.323204376E-3,4.417403601E-3,-1.434967620E-3
1.088087912E1,4.917199723E-3,-4.682883620E-3,-3.907420905E-4
1.089090112E1,3.627863480E-4,3.770414740E-3,-3.218840284E-4
1.090092212E1,-1.351832179E-5,1.904071309E-3,-1.255055657E-3
1.091094412E1,2.508475212E-3,-4.937421996E-3,-7.068063132E-4
1.092096612E1,-3.653418389E-4,2.141525969E-3,1.116127474E-3
1.093098712E1,4.248174955E-4,2.733734436E-3,1.116974279E-3
1.094100912E1,-2.066835994E-3,3.111637197E-3,4.903324298E-4
1.095103112E1,2.109120600E-3,-1.580687240E-3,8.015646599E-4
1.096105212E1,9.178885957E-4,-3.210541792E-3,-1.356018038E-4
1.097107412E1,4.430710396E-5,7.013855502E-4,1.269642264E-3
1.098109612E1,1.139398897E-3,1.669444144E-3,7.114437176E-4
1.099111712E1,1.625239383E-3,-1.831871457E-3,2.121907426E-3
1.100113912E1,4.590411554E-4,6.722994149E-4,3.168169933E-4
1.101116112E1,1.080187852E-3,6.571542472E-4,1.570255845E-4
1.102118312E1,-1.564331003E-3,-7.228553295E-5,-8.889328456E-6
1.103120412E1,-4.009028780E-4,-6.668530405E-4,-4.824686330E-4
1.104122612E1,-5.377893685E-4,-7.198499516E-4,1.203045947E-3
1.105124812E1,1.432458172E-3,-2.929167822E-3,8.068919415E-4
1.106126912E1,3.677264322E-4,1.867185347E-3,-1.616584603E-3
1.107129112E1,6.262416719E-4,-1.376341097E-3,-1.337431604E-3
1.108131312E1,-2.640530583E-4,-4.378426820E-4,-7.850920083E-4
1.109133412E1,-1.207249472E-3,6.396370009E-4,-4.721435253E-4
1.110135612E1,7.925182581E-4,7.096780464E-4,1.219230006E-3
1.111137812E1,-9.601617348E-4,-4.505608231E-4,7.062216173E-4
1.112139912E1,1.013240544E-3,-1.318750903E-3,2.873768331E-3
1.113142112E1,1.775132841E-3,7.745921612E-4,-1.660255366E-3
1.114144312E1,2.331733704E-3,-4.976000637E-4,9.849626804E-5
1.115146412E1,-2.303300658E-3,5.252817646E-4,-3.852363152E-4
1.116148612E1,5.079323309E-4,-1.410303637E-3,-5.319764605E-4
1.117150812E1,-1.782598323E-3,1.799969934E-3,9.264147957E-5
1.118153012E1,1.010555643E-4,1.061474904E-3,-2.756736940E-4
1.119155112E1,2.722647972E-3,-1.859929413E-3,1.054194989E-3
1.120157312E1,-8.238835726E-4,-1.749941148E-3,-8.406441193E-4
1.121159512E1,-4.602939589E-4,2.327824943E-3,-2.334633144E-3
1.122161612E1,-2.593485871E-3,6.098197773E-4,-1.426761504E-3
1.123163812E1,-8.875489584E-5,-1.720596105E-3,-1.804137486E-3
1.124166012E1,6.755723152E-4,9.082108736E-4,-7.873426657E-4
1.125168112E1,5.025995197E-4,1.666150056E-3,1.322731550E-4
1.126170312E1,4.954090109E-4,7.074121386E-4,1.056656358E-3
1.127172512E1,-7.111820159E-4,1.531094313E-6,4.260682908E-4
1.128174612E1,-9.308927692E-4,2.228394151E-4,-6.682245294E-4
1.129176812E1,3.877613228E-3,-1.506247558E-3,-7.457411848E-4
1.130179012E1,-2.631454845E-5,2.075438388E-3,2.262565773E-3
1.131181112E1,7.652268978E-4,8.411994204E-4,-2.227908408E-4
1.132183312E1,1.915820176E-4,6.273481995E-4,-1.757836901E-3
1.133185512E1,-1.080434886E-3,-3.631012514E-4,-3.458317951E-4
1.134187737E1,2.528680954E-3,-1.281359233E-3,2.045154339E-3
1.135189837E1,-8.540484705E-4,-6.214538589E-4,5.934289657E-4
1.136192037E1,4.431772977E-4,5.820281804E-4,1.915688510E-3
1.137194237E1,-2.415776951E-3,1.190177165E-3,1.795251388E-3
1.138196337E1,1.352063380E-3,-1.329972409E-3,1.284723403E-3
1.139198537E1,-2.387146233E-3,-5.151191726E-4,-4.884105874E-4
1.140200737E1,-6.552927080E-4,2.095270902E-4,-3.366103629E-4
1.141202837E1,-1.172275282E-3,3.804983571E-4,5.934850778E-4
1.142205037E1,9.928747313E-4,1.415668987E-3,-1.239035977E-3
1.143207237E1,-8.629610529E-4,3.085192293E-4,-1.123131253E-3
1.144209337E1,1.032677130E-3,-1.772409305E-4,1.235364238E-3
1.145211537E1,-2.291381534E-4,1.814769581E-3,9.783924324E-4
1.146213737E1,-6.070407107E-4,-9.783534333E-4,1.221861457E-4
1.147215937E1,-6.762286066E-4,-6.151106209E-4,-1.648990874E-4
1.148218037E1,-1.266118838E-3,3.665303811E-4,-1.482631080E-3
1.149220237E1,1.001380384E-3,-1.326913014E-3,1.206477522E-3
