"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.554320167E0,-3.450652584E-2,-1.187068038E-2,-4.510858655E-2
1.564338167E0,-4.235747457E-2,1.517426502E-2,-4.415583983E-2
1.574355167E0,-4.582224786E-2,5.442180112E-2,-4.068787023E-2
1.584373167E0,-5.020033196E-2,7.771173865E-2,-3.602319956E-2
1.594391167E0,-5.862976611E-2,7.932694256E-2,-3.110593744E-2
1.604408167E0,-7.035299391E-2,7.781764865E-2,-3.122433834E-2
1.614426167E0,-7.136100531E-2,7.545622438E-2,-2.813480422E-2
1.624444167E0,-8.146053553E-2,5.720937625E-2,-2.895976044E-2
1.634461167E0,-9.436062723E-2,3.795365244E-2,-2.633921057E-2
1.644479167E0,-9.099783003E-2,2.933257073E-2,-2.658746205E-2
1.654497167E0,-7.922878861E-2,2.683372796E-2,-2.420846000E-2
1.664514167E0,-6.674561650E-2,3.154712915E-2,-2.272957563E-2
1.674532167E0,-6.675093621E-2,1.653062925E-2,-2.854938060E-2
1.684550167E0,-6.491949409E-2,-1.251904760E-2,-2.820061706E-2
1.694567167E0,-5.907465145E-2,-2.610143647E-2,-2.521840855E-2
1.704585167E0,-4.751537368E-2,-3.002307750E-2,-2.211220562E-2
1.714602167E0,-3.931416944E-2,-2.772423625E-2,-2.439773083E-2
1.724620167E0,-2.357778139E-2,-1.716196164E-2,-1.977509633E-2
1.734638167E0,-4.328453448E-3,2.718269825E-3,-1.566370763E-2
1.744655167E0,4.665581975E-3,2.439791523E-2,-8.676527999E-3
1.754673167E0,-1.651435974E-3,2.219361626E-2,-8.179849014E-3
1.764691167E0,-6.999131758E-3,3.169479780E-3,-7.813491859E-3
1.774708167E0,-9.927011095E-3,-1.167737693E-2,-9.880904108E-3
1.784726167E0,-1.539777033E-2,-2.042146213E-2,-1.322333142E-2
1.794744167E0,-3.589372337E-2,-2.660052851E-2,-1.898108609E-2
1.804761167E0,-4.863379896E-2,-2.015390992E-2,-2.579268068E-2
1.814779167E0,-4.422893003E-2,-5.853268318E-3,-2.612344548E-2
1.824797167E0,-2.800942026E-2,1.336855721E-2,-1.968606934E-2
1.834814167E0,-1.343953051E-2,4.054957628E-2,-2.075053565E-2
1.844832167E0,-2.180637605E-2,4.585451260E-2,-1.947956346E-2
1.854849167E0,-4.030123353E-2,3.502956033E-2,-1.812587865E-2
1.864867167E0,-5.358273536E-2,2.724326774E-2,-1.891031861E-2
1.874885167E0,-5.309670791E-2,1.610033214E-2,-2.179691941E-2
1.884902167E0,-5.231343582E-2,1.211296115E-2,-3.229305521E-2
1.894920167E0,-6.071437523E-2,-2.918858081E-5,-3.934723511E-2
1.904938167E0,-5.233485997E-2,-1.490120403E-2,-3.883906826E-2
1.914955167E0,-3.984144330E-2,-1.472330466E-2,-3.761481494E-2
1.924973167E0,-2.728449740E-2,-7.946666330E-3,-3.717653453E-2
1.934991167E0,-2.184099704E-2,-4.978307057E-3,-3.478022292E-2
1.945008167E0,-1.432296168E-2,1.319499128E-2,-3.144044429E-2
1.955026167E0,-3.592553316E-3,3.193645179E-2,-2.500944585E-2
1.965044167E0,8.172089234E-3,5.113042891E-2,-1.675756276E-2
1.975061167E0,1.053937338E-2,4.613700509E-2,-5.389593542E-3
1.985079167E0,2.769671264E-4,3.075559624E-2,-2.112790942E-3
1.995096167E0,-8.312259801E-3,2.363297530E-2,6.098267622E-3
2.005114167E0,-2.356705256E-2,1.668311656E-2,9.694583714E-3
2.015132167E0,-2.949232049E-2,3.528165631E-3,1.849340275E-2
2.025149167E0,-3.281966969E-2,3.097798675E-3,2.136136033E-2
2.035167167E0,-2.245864458E-2,1.525219902E-2,1.920579746E-2
2.045185167E0,-7.450158708E-3,2.474502102E-2,1.791889034E-2
2.055202167E0,9.224158712E-3,3.628050163E-2,1.188337058E-2
2.065220167E0,1.656858064E-2,5.069795996E-2,6.795372348E-3
2.075238167E0,1.483725943E-2,6.695629656E-2,6.560215261E-3
2.085255167E0,5.369068123E-3,7.422021031E-2,1.294384524E-2
2.095273167E0,-4.027096555E-3,7.329475880E-2,1.876365207E-2
2.105291167E0,-1.281393040E-2,6.879428774E-2,2.377625369E-2
2.115308167E0,-1.908514276E-2,6.450340152E-2,2.479864098E-2
2.125326167E0,-2.214223705E-2,5.504596978E-2,2.294893563E-2
2.135343167E0,-1.962608285E-2,5.768915266E-2,1.847935095E-2
2.145361167E0,-1.332326420E-2,6.435483694E-2,1.100966893E-2
2.155379167E0,-4.925784655E-3,6.451808661E-2,8.378199302E-3
2.165396167E0,-4.549737787E-5,6.368087977E-2,2.285448136E-3
2.175414167E0,-2.585087670E-3,6.133996695E-2,-4.966339562E-3
2.185432167E0,7.698654081E-4,6.184319779E-2,-1.038630679E-2
2.195449167E0,3.553933930E-3,5.740557238E-2,-1.205610856E-2
2.205467167E0,6.750571076E-3,5.539258569E-2,-1.190640964E-2
2.215485167E0,1.596430875E-2,4.606166482E-2,-8.029380813E-3
2.225502167E0,2.395091392E-2,4.465765506E-2,-2.914906479E-3
2.235520167E0,3.202562034E-2,4.121818393E-2,3.144850023E-3
2.245538167E0,3.771414980E-2,4.272936285E-2,3.619380528E-3
2.255555167E0,3.973868489E-2,4.090962559E-2,3.364782548E-3
2.265573167E0,3.693569824E-2,4.315342009E-2,2.977181692E-3
2.275590167E0,2.733606845E-2,4.473054409E-2,-4.291117657E-3
2.285608000E0,1.736953855E-2,4.245455563E-2,-1.024509780E-2
2.295626000E0,7.202121895E-3,3.143439442E-2,-1.751179807E-2
2.305643000E0,2.892396878E-3,2.151822671E-2,-2.030962147E-2
2.315661000E0,-1.432576682E-3,5.569354631E-3,-1.755697839E-2
2.325679000E0,-5.015488714E-3,-9.479345754E-3,-1.065165550E-2
2.335696000E0,-9.012361057E-3,-2.148540877E-2,2.355755540E-3
2.345714000E0,-1.272304822E-2,-3.294288367E-2,1.294234116E-2
2.355732000E0,-8.905673400E-3,-4.311536252E-2,2.663498372E-2
2.365749000E0,-5.331665161E-4,-3.738111258E-2,3.218473122E-2
2.375767000E0,1.226145774E-2,-3.086915053E-2,2.994527668E-2
2.385785000E0,2.208470181E-2,-2.790784463E-2,1.579174586E-2
2.395802000E0,2.063194662E-2,-2.067070454E-2,-9.478455409E-3
2.405820000E0,3.605765058E-3,-1.959977858E-2,-3.790768236E-2
2.415837000E0,-2.031741105E-2,-4.035592452E-2,-7.034418732E-2
2.425855000E0,-5.061033368E-2,-5.394017696E-2,-8.749920130E-2
2.435873000E0,-7.540250570E-2,-5.105091259E-2,-6.402290612E-2
2.445890000E0,-1.087270826E-1,-8.331542462E-2,-3.551505134E-2
2.455908000E0,-1.570189744E-1,-1.299716085E-1,-7.118829060E-3
2.465926000E0,-2.324310541E-1,-2.167731375E-1,-1.913595386E-2
2.475943000E0,-3.247266412E-1,-2.912116945E-1,-5.908576772E-2
2.485961000E0,-3.274795413E-1,-2.946404219E-1,-6.613307446E-2
2.495979000E0,-2.762179673E-1,-2.660018206E-1,-7.374491543E-2
2.505996000E0,-2.106109858E-1,-1.483395845E-1,-1.301086992E-1
2.516014000E0,-1.382342577E-1,-5.147854239E-2,-1.720478982E-1
2.526032000E0,-6.838546693E-2,2.305363491E-2,-1.687075794E-1
2.536049000E0,-1.673904993E-2,4.771477357E-2,-1.318406463E-1
2.546067000E0,5.951462081E-4,4.276980460E-2,-8.311585337E-2
2.556084000E0,3.611974884E-3,4.758772999E-2,-3.230407834E-2
2.566102000E0,7.227466907E-3,9.040673077E-2,7.037514821E-3
2.576120000E0,1.497673243E-2,1.113061532E-1,8.883224428E-2
2.586137000E0,2.599691041E-2,1.063160226E-1,1.186588109E-1
2.596155000E0,3.017967008E-2,9.623941779E-2,1.568735689E-1
2.606173000E0,2.742800675E-2,5.513997003E-2,1.698694825E-1
2.616190000E0,1.871068217E-2,3.070360422E-2,1.512918025E-1
2.626208000E0,1.051601395E-2,2.056988701E-2,1.353986263E-1
2.636226000E0,2.080185339E-3,1.620523259E-2,1.344031394E-1
2.646243000E0,8.823970333E-3,8.646692149E-3,1.542813033E-1
2.656261000E0,1.546695922E-2,1.160545275E-3,1.754662246E-1
2.666279000E0,2.495014854E-2,-3.254283220E-4,1.879628599E-1
2.676296000E0,2.660823427E-2,4.304210655E-3,1.981592923E-1
2.686314000E0,2.925620787E-2,1.226479188E-3,1.964065731E-1
2.696331000E0,2.831105143E-2,6.120570004E-3,1.865201145E-1
2.706349000E0,2.434727922E-2,1.122911461E-3,1.722782701E-1
2.716367000E0,1.899485849E-2,-1.288931072E-2,1.474291086E-1
2.726384000E0,1.289341785E-2,-2.866130695E-2,1.249595582E-1
2.736402000E0,1.039990038E-2,-3.987774253E-2,1.041027531E-1
2.746420000E0,9.160000831E-3,-4.542899132E-2,7.864861190E-2
2.756437000E0,1.293210220E-2,-3.631458804E-2,5.612253770E-2
2.766455000E0,2.632800862E-2,-1.825189218E-2,3.534510359E-2
2.776473000E0,3.933169320E-2,-1.989298966E-3,2.245779894E-2
2.786490000E0,5.052136630E-2,1.775302924E-3,1.503389422E-2
2.796508000E0,5.421889946E-2,6.132766604E-3,1.867443509E-2
2.806526000E0,4.145789891E-2,1.024669968E-3,2.197578363E-2
2.816543000E0,2.004288696E-2,-1.114917174E-2,2.460139431E-2
2.826561000E0,-8.657110156E-4,-1.342097204E-2,1.937870309E-2
2.836579000E0,-1.984126680E-2,-1.375360042E-2,5.527867004E-3
2.846596000E0,-3.350631148E-2,-1.484900620E-2,-8.380761370E-3
2.856614000E0,-3.633325547E-2,-1.102151163E-2,-2.503430657E-2
2.866631000E0,-3.060448542E-2,-9.693357162E-3,-3.864239901E-2
2.876649000E0,-2.741748095E-2,-6.077849306E-3,-5.281094834E-2
2.886667000E0,-3.084528260E-2,-2.567306161E-3,-6.475935131E-2
2.896684000E0,-3.591780365E-2,7.324206643E-3,-7.375896722E-2
2.906702000E0,-3.122794628E-2,3.536593169E-3,-7.457079738E-2
2.916720000E0,-2.195402049E-2,-6.824168377E-3,-6.591632217E-2
2.926737000E0,-1.141685247E-2,-8.597543463E-3,-5.072856322E-2
2.936755000E0,-1.370609505E-3,-1.112062205E-2,-3.631606698E-2
2.946773000E0,1.871994697E-3,-7.108233869E-3,-2.371743508E-2
2.956790000E0,-3.238877514E-3,-3.886074759E-3,-2.181220986E-2
2.966808000E0,-5.718889646E-3,-4.869609140E-3,-2.482578158E-2
2.976825000E0,-1.057889219E-2,-1.221167762E-2,-2.752968855E-2
2.986843000E0,-1.229727734E-2,-2.168102190E-2,-3.102574311E-2
2.996861000E0,-4.579702858E-3,-2.886649594E-2,-3.533660248E-2
3.006878000E0,3.891143249E-3,-3.288063407E-2,-3.354341537E-2
3.016896000E0,4.887165036E-3,-2.406450734E-2,-3.290239349E-2
3.026914000E0,-1.563620055E-3,3.360770643E-5,-2.908336185E-2
3.036931000E0,-7.109653205E-3,1.840702072E-2,-1.880835369E-2
3.046949000E0,-5.082789809E-3,1.880638301E-2,-3.081948031E-3
3.056967000E0,-3.586093429E-3,1.479140203E-2,6.569880061E-3
3.066984000E0,-8.652620018E-3,9.066097438E-3,1.071554516E-2
3.077002000E0,-1.160420105E-2,2.118974924E-3,1.062366646E-2
3.087020000E0,-1.241706684E-2,-3.966993187E-3,6.441876292E-3
3.097037000E0,-9.664157405E-3,-7.829908282E-3,2.028752351E-3
3.107055000E0,-1.011260971E-2,-1.020516455E-2,2.176889451E-3
3.117072000E0,-6.851568818E-3,-1.036255714E-2,2.243468305E-3
