"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.626901000E0,-5.113366699E-1,5.889652405E0,7.536228333E0
2.636919000E0,-5.255570984E-1,5.864055634E0,7.521409149E0
2.646937000E0,-5.381309509E-1,5.772745514E0,7.467521210E0
2.656955000E0,-5.875282288E-1,5.676495667E0,7.395820313E0
2.666973000E0,-6.480024719E-1,5.628595276E0,7.347021790E0
2.676991000E0,-7.384144592E-1,5.634133759E0,7.272027740E0
2.687009000E0,-8.023315430E-1,5.732179871E0,7.307204590E0
2.697028000E0,-8.631051636E-1,5.809119873E0,7.375911713E0
2.707046000E0,-8.764274597E-1,5.835614777E0,7.436535645E0
2.717064000E0,-8.577163696E-1,5.863606567E0,7.473359070E0
2.727082000E0,-8.017327881E-1,5.856271820E0,7.493267670E0
2.737100000E0,-7.122189331E-1,5.845194855E0,7.509583740E0
2.747118000E0,-6.005511475E-1,5.835165710E0,7.564818878E0
2.757136000E0,-5.234614563E-1,5.841153259E0,7.676935730E0
2.767154000E0,-5.078938293E-1,5.879922638E0,7.734565887E0
2.777172000E0,-5.025050354E-1,5.923781433E0,7.751480713E0
2.787190000E0,-5.724096680E-1,6.084247742E0,7.794141998E0
2.797208000E0,-6.289920044E-1,6.233188019E0,7.856412506E0
2.807226000E0,-6.265969849E-1,6.292165375E0,7.906109161E0
2.817244000E0,-6.429130554E-1,6.249653778E0,7.931556244E0
2.827262000E0,-7.068301392E-1,6.186485138E0,7.918383636E0
2.837280000E0,-7.581733704E-1,6.142776031E0,7.878716125E0
2.847298000E0,-6.915618896E-1,6.071524200E0,7.855514374E0
2.857316000E0,-6.044430542E-1,5.956263885E0,7.768844604E0
2.867335000E0,-5.596861267E-1,5.856870575E0,7.652686157E0
2.877353000E0,-5.676196289E-1,5.784870300E0,7.552394714E0
2.887371000E0,-6.387217712E-1,5.730982361E0,7.465275879E0
2.897389000E0,-7.246430969E-1,5.721402283E0,7.413483582E0
2.907407000E0,-8.132588196E-1,5.735622711E0,7.433541870E0
2.917425000E0,-9.107061768E-1,5.763165436E0,7.472760315E0
2.927443000E0,-9.789642334E-1,5.769901428E0,7.477400665E0
2.937461000E0,-9.592053223E-1,5.777685242E0,7.425308990E0
2.947479000E0,-9.075627136E-1,5.851032715E0,7.447313232E0
2.957497000E0,-7.994874573E-1,5.923182678E0,7.534432068E0
2.967515000E0,-6.929090881E-1,5.924529877E0,7.629185028E0
2.977533000E0,-5.986051941E-1,5.878126373E0,7.648345184E0
2.987551000E0,-5.722599792E-1,5.877677307E0,7.588918762E0
2.997569000E0,-5.628295898E-1,5.933361511E0,7.534581757E0
3.007587000E0,-5.107379150E-1,6.023174744E0,7.546856232E0
3.017605000E0,-4.481680298E-1,6.136638794E0,7.619604950E0
3.027624000E0,-4.540058899E-1,6.234086151E0,7.754923553E0
3.037642000E0,-4.273612976E-1,6.208339691E0,7.905510406E0
3.047660000E0,-4.315525818E-1,6.041436768E0,8.009244690E0
3.057678000E0,-5.860313416E-1,5.916895752E0,7.981402588E0
3.067696000E0,-7.330256653E-1,5.884862366E0,7.869734802E0
3.077714000E0,-7.234455872E-1,5.819747772E0,7.719147949E0
3.087732000E0,-6.261479187E-1,5.753435669E0,7.630981293E0
3.097750000E0,-5.673202515E-1,5.718707886E0,7.580536194E0
3.107768000E0,-5.402265930E-1,5.707331543E0,7.531737671E0
3.117786000E0,-5.742059326E-1,5.725892944E0,7.538773041E0
3.127804000E0,-6.432124329E-1,5.802383881E0,7.537276154E0
3.137822000E0,-7.203021240E-1,5.909411316E0,7.544311523E0
3.147840000E0,-8.258326721E-1,6.035149841E0,7.581584015E0
3.157858000E0,-9.078620911E-1,6.105503540E0,7.640411682E0
3.167876000E0,-9.201365662E-1,6.070326691E0,7.670648804E0
3.177894000E0,-8.918453979E-1,5.953270111E0,7.661667480E0
3.187913000E0,-8.987310791E-1,5.827381897E0,7.697293396E0
3.197931000E0,-8.701405334E-1,5.739963684E0,7.807613983E0
3.207949000E0,-7.726931763E-1,5.675597534E0,7.871381378E0
3.217967000E0,-7.083270264E-1,5.638474731E0,7.836803284E0
3.227985000E0,-7.283853149E-1,5.716462555E0,7.783963165E0
3.238003000E0,-7.782316589E-1,5.842350769E0,7.762258301E0
3.248021000E0,-8.107141113E-1,5.967340851E0,7.748936005E0
3.258039000E0,-8.059240723E-1,6.071224823E0,7.748486938E0
3.268057000E0,-7.891589355E-1,6.152505798E0,7.811505890E0
3.278075000E0,-7.117698669E-1,6.164181519E0,7.871531067E0
3.288093000E0,-6.059399414E-1,6.134393463E0,7.835905151E0
3.298111000E0,-5.676196289E-1,6.107449493E0,7.746241608E0
3.308129000E0,-5.123844910E-1,6.131848755E0,7.703879700E0
3.318147000E0,-4.707710266E-1,6.156547394E0,7.704029388E0
3.328165000E0,-4.351451111E-1,6.121520233E0,7.797584839E0
3.338184000E0,-4.568499756E-1,6.116879883E0,7.801177368E0
3.348202000E0,-4.989125061E-1,6.050717468E0,7.718399506E0
3.358220000E0,-6.563850403E-1,6.026467896E0,7.685617676E0
3.368238000E0,-7.578739929E-1,6.068231049E0,7.709118805E0
3.378256000E0,-7.219487000E-1,6.101162567E0,7.804320831E0
3.388274000E0,-6.634204102E-1,6.099366302E0,7.911497955E0
3.398292000E0,-6.764433289E-1,6.109395447E0,8.000263367E0
3.408310000E0,-7.229965210E-1,6.072721710E0,7.982749786E0
3.418328000E0,-7.717950439E-1,6.058950348E0,7.907007294E0
3.428346000E0,-7.728428650E-1,6.049819336E0,7.827821960E0
3.438364000E0,-7.322772217E-1,6.087840271E0,7.837851105E0
3.448382000E0,-6.548881531E-1,6.079158325E0,7.898774414E0
3.458400000E0,-6.216572571E-1,6.010301514E0,7.942932587E0
3.468418000E0,-6.489006042E-1,5.971831512E0,7.983947296E0
3.478436000E0,-7.241940308E-1,5.955216064E0,7.966583405E0
3.488454000E0,-7.632627869E-1,5.975274353E0,7.905510406E0
3.498472000E0,-7.491920471E-1,6.041885834E0,7.881111145E0
3.508491000E0,-7.500901794E-1,6.067632294E0,7.857011261E0
3.518509000E0,-7.285350037E-1,6.079008636E0,7.838300171E0
3.528527000E0,-7.189549255E-1,6.093528442E0,7.810308380E0
3.538545000E0,-6.640191650E-1,6.100414124E0,7.808811493E0
3.548563000E0,-5.715115356E-1,6.125861206E0,7.811206512E0
3.558581000E0,-5.439688110E-1,6.140979767E0,7.831264801E0
3.568599000E0,-4.921765137E-1,6.139482880E0,7.811056824E0
3.578617000E0,-3.998185730E-1,6.102360077E0,7.797884216E0
3.588635000E0,-3.785627747E-1,6.104904785E0,7.785609741E0
3.598653000E0,-3.730242920E-1,6.129603424E0,7.786956940E0
3.608671000E0,-3.213816833E-1,6.158643036E0,7.835156708E0
3.618689000E0,-2.785707092E-1,6.156996460E0,7.863148499E0
3.628707000E0,-3.141966248E-1,6.124214630E0,7.877967682E0
3.638725000E0,-4.337979126E-1,6.075116730E0,7.880362701E0
3.648743000E0,-5.361849976E-1,6.057154083E0,7.850574646E0
3.658761000E0,-5.604345703E-1,6.053860931E0,7.819140015E0
3.668780000E0,-5.212161255E-1,6.060297546E0,7.752528534E0
3.678798000E0,-4.900808716E-1,6.032305756E0,7.729027405E0
3.688816000E0,-4.578977966E-1,5.984405365E0,7.694000244E0
3.698834000E0,-4.599934387E-1,5.939498749E0,7.669002228E0
3.708852000E0,-5.554948425E-1,5.907615051E0,7.668104095E0
3.718870000E0,-6.517446899E-1,5.940995636E0,7.678731995E0
3.728888000E0,-6.635700989E-1,5.954317932E0,7.764803009E0
3.738906000E0,-7.283853149E-1,5.967191162E0,7.848179626E0
3.748924000E0,-8.204438782E-1,5.991740112E0,7.929161224E0
3.758942000E0,-8.449928284E-1,5.999224548E0,7.969277802E0
3.768960000E0,-8.369096375E-1,5.955216064E0,7.949668579E0
3.778978000E0,-8.231382751E-1,5.924829254E0,7.876021729E0
3.788996000E0,-7.981402588E-1,5.857469330E0,7.824678497E0
3.799014000E0,-7.578739929E-1,5.809868317E0,7.750283203E0
3.809032000E0,-7.267387390E-1,5.819598083E0,7.712861023E0
3.819051000E0,-6.499484253E-1,5.901777191E0,7.678432617E0
3.829069000E0,-5.186714172E-1,5.966891785E0,7.668852539E0
3.839087000E0,-4.270619202E-1,6.019133148E0,7.633526001E0
3.849105000E0,-4.643344116E-1,6.111341400E0,7.607629852E0
3.859123000E0,-4.822970581E-1,6.162085876E0,7.603288879E0
3.869141000E0,-4.535568237E-1,6.156846771E0,7.602091370E0
3.879159000E0,-4.559518433E-1,6.183491364E0,7.650889893E0
3.889177000E0,-4.546046448E-1,6.229445801E0,7.786358185E0
3.899195000E0,-3.526666260E-1,6.158792725E0,7.898325348E0
3.909213000E0,-3.378474426E-1,6.046226807E0,7.982600098E0
3.919231000E0,-4.703219604E-1,6.013894043E0,8.049510956E0
3.929249000E0,-5.698649597E-1,6.039790192E0,8.109386444E0
3.939267000E0,-6.743476868E-1,6.090834045E0,8.112529907E0
3.949285000E0,-7.478448486E-1,6.172115021E0,8.090675354E0
3.959303000E0,-8.152047729E-1,6.270610199E0,8.040978699E0
3.969321000E0,-8.542735291E-1,6.316414948E0,7.996221771E0
3.979340000E0,-8.936416626E-1,6.288722534E0,7.978109436E0
3.989358000E0,-9.154962158E-1,6.248156891E0,7.997119904E0
3.999376000E0,-8.904981995E-1,6.182293854E0,8.036338348E0
4.009394000E0,-7.583230591E-1,6.102210388E0,8.047565002E0
4.019412000E0,-6.577322388E-1,6.054010620E0,8.014483795E0
4.029430000E0,-6.185137939E-1,5.989794159E0,7.990234222E0
4.039448000E0,-5.989045715E-1,5.966592407E0,7.958649902E0
4.049466000E0,-6.274951172E-1,5.973328400E0,7.954458618E0
4.059484000E0,-6.905140686E-1,6.035299530E0,7.984246674E0
4.069502000E0,-7.059320068E-1,6.174360352E0,8.014334106E0
4.079520000E0,-6.406677246E-1,6.260581055E0,8.012986908E0
4.089538000E0,-6.077362061E-1,6.326893158E0,7.969876556E0
